ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-07 17:39:18.042,RIOT-BLE-1,2024,,,,,,,-64
2026-03-07 17:39:18.076,RIOT-BLE-2,1125,,,,,,,-75
2026-03-07 17:39:18.087,RIOT-BLE-0,38124,,,,,,,-76
2026-03-07 17:39:18.137,RIOT-BLE-0,38125,,,,,,,-76
2026-03-07 17:39:18.144,RIOT-BLE-1,2025,,,,,,,-62
2026-03-07 17:39:18.175,RIOT-BLE-2,1126,,,,,,,-79
2026-03-07 17:39:18.178,RIOT-BLE-2,1127,,,,,,,-79
2026-03-07 17:39:18.237,RIOT-BLE-0,38126,,,,,,,-78
2026-03-07 17:39:18.242,RIOT-BLE-1,2026,,,,,,,-61
2026-03-07 17:39:18.247,RIOT-BLE-3,36520,,,,,,,-77
2026-03-07 17:39:18.297,RIOT-BLE-3,36521,,,,,,,-75
2026-03-07 17:39:18.300,RIOT-BLE-3,36522,,,,,,,-76
2026-03-07 17:39:18.342,RIOT-BLE-1,2027,,,,,,,-62
2026-03-07 17:39:18.437,RIOT-BLE-0,38127,,,,,,,-78
2026-03-07 17:39:18.444,RIOT-BLE-1,2028,,,,,,,-64
2026-03-07 17:39:18.447,RIOT-BLE-3,36523,,,,,,,-76
2026-03-07 17:39:18.487,RIOT-BLE-0,38128,,,,,,,-79
2026-03-07 17:39:18.497,RIOT-BLE-3,36524,,,,,,,-76
2026-03-07 17:39:18.537,RIOT-BLE-0,38129,,,,,,,-74
2026-03-07 17:39:18.542,RIOT-BLE-1,2029,,,,,,,-63
2026-03-07 17:39:18.642,RIOT-BLE-1,2030,,,,,,,-63
2026-03-07 17:39:18.647,RIOT-BLE-3,36525,,,,,,,-75
2026-03-07 17:39:18.675,RIOT-BLE-2,1128,,,,,,,-73
2026-03-07 17:39:18.678,RIOT-BLE-2,1129,,,,,,,-73
2026-03-07 17:39:18.697,RIOT-BLE-3,36526,,,,,,,-76
2026-03-07 17:39:18.737,RIOT-BLE-0,38130,,,,,,,-79
2026-03-07 17:39:18.740,RIOT-BLE-0,38131,,,,,,,-80
2026-03-07 17:39:18.742,RIOT-BLE-1,2031,,,,,,,-63
2026-03-07 17:39:18.837,RIOT-BLE-0,38132,,,,,,,-74
2026-03-07 17:39:18.842,RIOT-BLE-1,2032,,,,,,,-64
2026-03-07 17:39:18.848,RIOT-BLE-3,36527,,,,,,,-74
2026-03-07 17:39:18.875,RIOT-BLE-2,1133,,,,,,,-76
2026-03-07 17:39:18.897,RIOT-BLE-3,36528,,,,,,,-76
2026-03-07 17:39:18.942,RIOT-BLE-1,2033,,,,,,,-63
2026-03-07 17:39:19.042,RIOT-BLE-1,2034,,,,,,,-63
2026-03-07 17:39:19.047,RIOT-BLE-3,36529,,,,,,,-79
2026-03-07 17:39:19.076,RIOT-BLE-2,1134,,,,,,,-76
2026-03-07 17:39:19.078,RIOT-BLE-2,1135,,,,,,,-75
2026-03-07 17:39:19.137,RIOT-BLE-0,38133,,,,,,,-74
2026-03-07 17:39:19.139,RIOT-BLE-0,38134,,,,,,,-73
2026-03-07 17:39:19.142,RIOT-BLE-1,2035,,,,,,,-64
2026-03-07 17:39:19.197,RIOT-BLE-3,36530,,,,,,,-73
2026-03-07 17:39:19.200,RIOT-BLE-3,36531,,,,,,,-73
2026-03-07 17:39:19.238,RIOT-BLE-0,38136,,,,,,,-74
2026-03-07 17:39:19.242,RIOT-BLE-1,2036,,,,,,,-62
2026-03-07 17:39:19.342,RIOT-BLE-1,2037,,,,,,,-62
2026-03-07 17:39:19.347,RIOT-BLE-3,36532,,,,,,,-76
2026-03-07 17:39:19.387,RIOT-BLE-0,38137,,,,,,,-78
2026-03-07 17:39:19.397,RIOT-BLE-3,36533,,,,,,,-72
2026-03-07 17:39:19.426,RIOT-BLE-2,1136,,,,,,,-75
2026-03-07 17:39:19.428,RIOT-BLE-2,1137,,,,,,,-76
2026-03-07 17:39:19.443,RIOT-BLE-1,2038,,,,,,,-63
2026-03-07 17:39:19.487,RIOT-BLE-0,38138,,,,,,,-77
2026-03-07 17:39:19.497,RIOT-BLE-3,36534,,,,,,,-79
2026-03-07 17:39:19.537,RIOT-BLE-0,38139,,,,,,,-76
2026-03-07 17:39:19.542,RIOT-BLE-1,2039,,,,,,,-65
2026-03-07 17:39:19.576,RIOT-BLE-2,1140,,,,,,,-75
2026-03-07 17:39:19.626,RIOT-BLE-2,1141,,,,,,,-77
2026-03-07 17:39:19.637,RIOT-BLE-0,38140,,,,,,,-75
2026-03-07 17:39:19.642,RIOT-BLE-1,2040,,,,,,,-65
2026-03-07 17:39:19.647,RIOT-BLE-3,36535,,,,,,,-77
2026-03-07 17:39:19.698,RIOT-BLE-3,36536,,,,,,,-72
2026-03-07 17:39:19.737,RIOT-BLE-0,38141,,,,,,,-73
2026-03-07 17:39:19.742,RIOT-BLE-1,2041,,,,,,,-62
2026-03-07 17:39:19.776,RIOT-BLE-2,1142,,,,,,,-79
2026-03-07 17:39:19.837,RIOT-BLE-0,38142,,,,,,,-74
2026-03-07 17:39:19.842,RIOT-BLE-1,2042,,,,,,,-65
2026-03-07 17:39:19.848,RIOT-BLE-3,36537,,,,,,,-76
2026-03-07 17:39:19.937,RIOT-BLE-0,38143,,,,,,,-75
2026-03-07 17:39:19.942,RIOT-BLE-1,2043,,,,,,,-66
2026-03-07 17:39:20.026,RIOT-BLE-2,1143,,,,,,,-78
2026-03-07 17:39:20.028,RIOT-BLE-2,1144,,,,,,,-79
2026-03-07 17:39:20.037,RIOT-BLE-0,38144,,,,,,,-74
2026-03-07 17:39:20.043,RIOT-BLE-1,2044,,,,,,,-67
2026-03-07 17:39:20.098,RIOT-BLE-3,36538,,,,,,,-75
2026-03-07 17:39:20.100,RIOT-BLE-3,36539,,,,,,,-76
2026-03-07 17:39:20.137,RIOT-BLE-0,38145,,,,,,,-77
2026-03-07 17:39:20.142,RIOT-BLE-1,2045,,,,,,,-64
2026-03-07 17:39:20.176,RIOT-BLE-2,1146,,,,,,,-74
2026-03-07 17:39:20.198,RIOT-BLE-3,36541,,,,,,,-75
2026-03-07 17:39:20.237,RIOT-BLE-0,38146,,,,,,,-80
2026-03-07 17:39:20.243,RIOT-BLE-1,2046,,,,,,,-63
2026-03-07 17:39:20.298,RIOT-BLE-3,36542,,,,,,,-73
2026-03-07 17:39:20.326,RIOT-BLE-2,1147,,,,,,,-75
2026-03-07 17:39:20.328,RIOT-BLE-2,1148,,,,,,,-76
2026-03-07 17:39:20.337,RIOT-BLE-0,38147,,,,,,,-79
2026-03-07 17:39:20.342,RIOT-BLE-1,2047,,,,,,,-67
2026-03-07 17:39:20.438,RIOT-BLE-0,38148,,,,,,,-77
2026-03-07 17:39:20.442,RIOT-BLE-1,2048,,,,,,,-64
2026-03-07 17:39:20.447,RIOT-BLE-3,36543,,,,,,,-77
2026-03-07 17:39:20.498,RIOT-BLE-3,36544,,,,,,,-75
2026-03-07 17:39:20.538,RIOT-BLE-0,38149,,,,,,,-74
2026-03-07 17:39:20.543,RIOT-BLE-1,2049,,,,,,,-65
2026-03-07 17:39:20.649,RIOT-BLE-1,2050,,,,,,,-64
2026-03-07 17:39:20.649,RIOT-BLE-3,36545,,,,,,,-74
2026-03-07 17:39:20.687,RIOT-BLE-0,38150,,,,,,,-75
2026-03-07 17:39:20.697,RIOT-BLE-3,36546,,,,,,,-76
2026-03-07 17:39:20.737,RIOT-BLE-0,38151,,,,,,,-73
2026-03-07 17:39:20.742,RIOT-BLE-1,2051,,,,,,,-70
2026-03-07 17:39:20.837,RIOT-BLE-0,38152,,,,,,,-75
2026-03-07 17:39:20.842,RIOT-BLE-1,2052,,,,,,,-65
2026-03-07 17:39:20.938,RIOT-BLE-0,38153,,,,,,,-72
2026-03-07 17:39:20.943,RIOT-BLE-1,2053,,,,,,,-64
2026-03-07 17:39:20.948,RIOT-BLE-3,36547,,,,,,,-77
2026-03-07 17:39:20.998,RIOT-BLE-3,36548,,,,,,,-76
2026-03-07 17:39:21.043,RIOT-BLE-1,2054,,,,,,,-66
2026-03-07 17:39:21.047,RIOT-BLE-3,36549,,,,,,,-78
2026-03-07 17:39:21.076,RIOT-BLE-2,1149,,,,,,,-77
2026-03-07 17:39:21.088,RIOT-BLE-0,38154,,,,,,,-73
2026-03-07 17:39:21.098,RIOT-BLE-3,36550,,,,,,,-76
2026-03-07 17:39:21.126,RIOT-BLE-2,1150,,,,,,,-76
2026-03-07 17:39:21.128,RIOT-BLE-2,1156,,,,,,,-75
2026-03-07 17:39:21.137,RIOT-BLE-0,38155,,,,,,,-70
2026-03-07 17:39:21.142,RIOT-BLE-1,2055,,,,,,,-64
