ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 17:54:09.885,RIOT-BLE-2,12549,,,,,,,-78
2026-03-06 17:54:09.940,RIOT-BLE-3,639,,,,,,,-79
2026-03-06 17:54:09.974,RIOT-BLE-1,10049,,,,,,,-72
2026-03-06 17:54:09.976,RIOT-BLE-1,10050,,,,,,,-73
2026-03-06 17:54:09.990,RIOT-BLE-3,640,,,,,,,-72
2026-03-06 17:54:10.035,RIOT-BLE-2,12550,,,,,,,-76
2026-03-06 17:54:10.037,RIOT-BLE-2,12552,,,,,,,-76
2026-03-06 17:54:10.135,RIOT-BLE-2,12553,,,,,,,-73
2026-03-06 17:54:10.146,RIOT-BLE-0,6617,,,,,,,-76
2026-03-06 17:54:10.174,RIOT-BLE-1,10053,,,,,,,-76
2026-03-06 17:54:10.176,RIOT-BLE-1,10054,,,,,,,-76
2026-03-06 17:54:10.189,RIOT-BLE-3,641,,,,,,,-76
2026-03-06 17:54:10.290,RIOT-BLE-3,642,,,,,,,-75
2026-03-06 17:54:10.292,RIOT-BLE-3,643,,,,,,,-75
2026-03-06 17:54:10.335,RIOT-BLE-2,12554,,,,,,,-77
2026-03-06 17:54:10.337,RIOT-BLE-2,12555,,,,,,,-78
2026-03-06 17:54:10.390,RIOT-BLE-3,644,,,,,,,-72
2026-03-06 17:54:10.490,RIOT-BLE-3,645,,,,,,,-77
2026-03-06 17:54:10.524,RIOT-BLE-1,10055,,,,,,,-77
2026-03-06 17:54:10.535,RIOT-BLE-2,12556,,,,,,,-77
2026-03-06 17:54:10.640,RIOT-BLE-3,646,,,,,,,-70
2026-03-06 17:54:10.735,RIOT-BLE-2,12557,,,,,,,-78
2026-03-06 17:54:10.737,RIOT-BLE-2,12558,,,,,,,-77
2026-03-06 17:54:10.746,RIOT-BLE-0,6618,,,,,,,-76
2026-03-06 17:54:10.749,RIOT-BLE-0,6621,,,,,,,-76
2026-03-06 17:54:10.874,RIOT-BLE-1,10056,,,,,,,-77
2026-03-06 17:54:10.924,RIOT-BLE-1,10059,,,,,,,-77
2026-03-06 17:54:10.935,RIOT-BLE-2,12560,,,,,,,-76
2026-03-06 17:54:10.937,RIOT-BLE-2,12561,,,,,,,-76
2026-03-06 17:54:10.940,RIOT-BLE-3,647,,,,,,,-74
2026-03-06 17:54:10.942,RIOT-BLE-3,648,,,,,,,-75
2026-03-06 17:54:10.996,RIOT-BLE-0,6627,,,,,,,-76
2026-03-06 17:54:10.999,RIOT-BLE-0,6628,,,,,,,-76
2026-03-06 17:54:11.090,RIOT-BLE-3,650,,,,,,,-74
2026-03-06 17:54:11.092,RIOT-BLE-3,651,,,,,,,-74
2026-03-06 17:54:11.374,RIOT-BLE-1,10062,,,,,,,-77
2026-03-06 17:54:11.377,RIOT-BLE-1,10063,,,,,,,-77
2026-03-06 17:54:11.385,RIOT-BLE-2,12562,,,,,,,-74
2026-03-06 17:54:11.387,RIOT-BLE-2,12563,,,,,,,-74
2026-03-06 17:54:11.474,RIOT-BLE-1,10067,,,,,,,-78
2026-03-06 17:54:11.540,RIOT-BLE-3,652,,,,,,,-76
2026-03-06 17:54:11.675,RIOT-BLE-1,10068,,,,,,,-76
2026-03-06 17:54:11.677,RIOT-BLE-1,10069,,,,,,,-76
2026-03-06 17:54:11.740,RIOT-BLE-3,653,,,,,,,-76
2026-03-06 17:54:11.840,RIOT-BLE-3,656,,,,,,,-77
2026-03-06 17:54:11.842,RIOT-BLE-3,658,,,,,,,-76
2026-03-06 17:54:11.940,RIOT-BLE-3,659,,,,,,,-73
2026-03-06 17:54:11.990,RIOT-BLE-3,660,,,,,,,-75
2026-03-06 17:54:12.035,RIOT-BLE-2,12567,,,,,,,-76
2026-03-06 17:54:12.038,RIOT-BLE-2,12568,,,,,,,-74
2026-03-06 17:54:12.047,RIOT-BLE-0,6630,,,,,,,-76
2026-03-06 17:54:12.290,RIOT-BLE-3,661,,,,,,,-71
2026-03-06 17:54:12.292,RIOT-BLE-3,662,,,,,,,-72
2026-03-06 17:54:12.348,RIOT-BLE-0,6631,,,,,,,-78
2026-03-06 17:54:12.349,RIOT-BLE-0,6640,,,,,,,-78
2026-03-06 17:54:12.524,RIOT-BLE-1,10070,,,,,,,-75
2026-03-06 17:54:12.527,RIOT-BLE-1,10071,,,,,,,-75
2026-03-06 17:54:12.725,RIOT-BLE-1,10078,,,,,,,-74
2026-03-06 17:54:12.727,RIOT-BLE-1,10079,,,,,,,-75
2026-03-06 17:54:12.797,RIOT-BLE-0,6643,,,,,,,-78
2026-03-06 17:54:12.847,RIOT-BLE-0,6644,,,,,,,-77
2026-03-06 17:54:12.926,RIOT-BLE-1,10080,,,,,,,-74
2026-03-06 17:54:12.927,RIOT-BLE-1,10081,,,,,,,-75
2026-03-06 17:54:12.997,RIOT-BLE-0,6647,,,,,,,-77
2026-03-06 17:54:13.024,RIOT-BLE-1,10082,,,,,,,-76
2026-03-06 17:54:13.135,RIOT-BLE-2,12573,,,,,,,-77
2026-03-06 17:54:13.190,RIOT-BLE-3,664,,,,,,,-75
2026-03-06 17:54:13.192,RIOT-BLE-3,665,,,,,,,-73
2026-03-06 17:54:13.291,RIOT-BLE-3,673,,,,,,,-73
2026-03-06 17:54:13.374,RIOT-BLE-1,10083,,,,,,,-73
2026-03-06 17:54:13.377,RIOT-BLE-1,10084,,,,,,,-74
2026-03-06 17:54:13.385,RIOT-BLE-2,12574,,,,,,,-76
2026-03-06 17:54:13.397,RIOT-BLE-0,6648,,,,,,,-77
2026-03-06 17:54:13.436,RIOT-BLE-2,12584,,,,,,,-76
2026-03-06 17:54:13.438,RIOT-BLE-2,12586,,,,,,,-75
2026-03-06 17:54:13.497,RIOT-BLE-0,6649,,,,,,,-79
2026-03-06 17:54:13.585,RIOT-BLE-2,12587,,,,,,,-77
2026-03-06 17:54:13.590,RIOT-BLE-3,674,,,,,,,-71
2026-03-06 17:54:13.592,RIOT-BLE-3,675,,,,,,,-72
2026-03-06 17:54:13.691,RIOT-BLE-3,677,,,,,,,-71
2026-03-06 17:54:13.875,RIOT-BLE-1,10087,,,,,,,-74
2026-03-06 17:54:13.877,RIOT-BLE-1,10088,,,,,,,-74
2026-03-06 17:54:13.885,RIOT-BLE-2,12588,,,,,,,-75
2026-03-06 17:54:13.888,RIOT-BLE-2,12589,,,,,,,-75
2026-03-06 17:54:13.897,RIOT-BLE-0,6653,,,,,,,-76
2026-03-06 17:54:13.899,RIOT-BLE-0,6654,,,,,,,-75
2026-03-06 17:54:13.991,RIOT-BLE-3,678,,,,,,,-69
2026-03-06 17:54:13.993,RIOT-BLE-3,679,,,,,,,-69
2026-03-06 17:54:14.141,RIOT-BLE-3,681,,,,,,,-73
2026-03-06 17:54:14.290,RIOT-BLE-3,682,,,,,,,-76
2026-03-06 17:54:14.341,RIOT-BLE-3,683,,,,,,,-76
2026-03-06 17:54:14.347,RIOT-BLE-0,6658,,,,,,,-75
2026-03-06 17:54:14.350,RIOT-BLE-0,6659,,,,,,,-76
2026-03-06 17:54:14.390,RIOT-BLE-3,684,,,,,,,-77
2026-03-06 17:54:14.491,RIOT-BLE-3,685,,,,,,,-76
2026-03-06 17:54:14.591,RIOT-BLE-3,686,,,,,,,-77
2026-03-06 17:54:14.625,RIOT-BLE-1,10092,,,,,,,-75
2026-03-06 17:54:14.627,RIOT-BLE-1,10093,,,,,,,-74
2026-03-06 17:54:14.636,RIOT-BLE-2,12591,,,,,,,-73
2026-03-06 17:54:14.638,RIOT-BLE-2,12592,,,,,,,-73
2026-03-06 17:54:14.690,RIOT-BLE-3,687,,,,,,,-72
2026-03-06 17:54:14.736,RIOT-BLE-2,12599,,,,,,,-73
2026-03-06 17:54:14.897,RIOT-BLE-0,6663,,,,,,,-77
