ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 16:34:08.913,RIOT-BLE-0,16485,,,,,,,-72
2026-03-06 16:34:08.917,RIOT-BLE-3,5396,,,,,,,-68
2026-03-06 16:34:09.012,RIOT-BLE-0,16486,,,,,,,-77
2026-03-06 16:34:09.017,RIOT-BLE-3,5397,,,,,,,-60
2026-03-06 16:34:09.054,RIOT-BLE-1,5507,,,,,,,-77
2026-03-06 16:34:09.056,RIOT-BLE-1,5508,,,,,,,-77
2026-03-06 16:34:09.117,RIOT-BLE-3,5398,,,,,,,-67
2026-03-06 16:34:09.154,RIOT-BLE-1,5509,,,,,,,-75
2026-03-06 16:34:09.163,RIOT-BLE-0,16487,,,,,,,-73
2026-03-06 16:34:09.213,RIOT-BLE-0,16488,,,,,,,-78
2026-03-06 16:34:09.217,RIOT-BLE-3,5399,,,,,,,-68
2026-03-06 16:34:09.254,RIOT-BLE-1,5510,,,,,,,-68
2026-03-06 16:34:09.312,RIOT-BLE-0,16489,,,,,,,-72
2026-03-06 16:34:09.354,RIOT-BLE-1,5511,,,,,,,-78
2026-03-06 16:34:09.413,RIOT-BLE-0,16490,,,,,,,-68
2026-03-06 16:34:09.454,RIOT-BLE-1,5512,,,,,,,-71
2026-03-06 16:34:09.467,RIOT-BLE-3,5400,,,,,,,-72
2026-03-06 16:34:09.470,RIOT-BLE-3,5401,,,,,,,-72
2026-03-06 16:34:09.513,RIOT-BLE-0,16491,,,,,,,-76
2026-03-06 16:34:09.517,RIOT-BLE-3,5402,,,,,,,-69
2026-03-06 16:34:09.554,RIOT-BLE-1,5513,,,,,,,-76
2026-03-06 16:34:09.620,RIOT-BLE-0,16492,,,,,,,-71
2026-03-06 16:34:09.622,RIOT-BLE-3,5403,,,,,,,-68
2026-03-06 16:34:09.704,RIOT-BLE-1,5514,,,,,,,-73
2026-03-06 16:34:09.722,RIOT-BLE-3,5404,,,,,,,-70
2026-03-06 16:34:09.762,RIOT-BLE-0,16493,,,,,,,-71
2026-03-06 16:34:09.812,RIOT-BLE-0,16494,,,,,,,-75
2026-03-06 16:34:09.822,RIOT-BLE-3,5405,,,,,,,-69
2026-03-06 16:34:09.854,RIOT-BLE-1,5515,,,,,,,-75
2026-03-06 16:34:09.856,RIOT-BLE-1,5516,,,,,,,-75
2026-03-06 16:34:09.922,RIOT-BLE-3,5406,,,,,,,-63
2026-03-06 16:34:09.962,RIOT-BLE-0,16495,,,,,,,-73
2026-03-06 16:34:10.004,RIOT-BLE-1,5517,,,,,,,-76
2026-03-06 16:34:10.012,RIOT-BLE-0,16496,,,,,,,-77
2026-03-06 16:34:10.017,RIOT-BLE-3,5407,,,,,,,-71
2026-03-06 16:34:10.112,RIOT-BLE-0,16497,,,,,,,-78
2026-03-06 16:34:10.117,RIOT-BLE-3,5408,,,,,,,-67
2026-03-06 16:34:10.204,RIOT-BLE-1,5518,,,,,,,-72
2026-03-06 16:34:10.206,RIOT-BLE-1,5519,,,,,,,-71
2026-03-06 16:34:10.213,RIOT-BLE-0,16498,,,,,,,-73
2026-03-06 16:34:10.218,RIOT-BLE-3,5409,,,,,,,-66
2026-03-06 16:34:10.254,RIOT-BLE-1,5520,,,,,,,-71
2026-03-06 16:34:10.313,RIOT-BLE-0,16499,,,,,,,-71
2026-03-06 16:34:10.317,RIOT-BLE-3,5410,,,,,,,-66
2026-03-06 16:34:10.354,RIOT-BLE-1,5521,,,,,,,-76
2026-03-06 16:34:10.413,RIOT-BLE-0,16500,,,,,,,-74
2026-03-06 16:34:10.417,RIOT-BLE-3,5411,,,,,,,-69
