ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi,environment
2026-03-06 16:53:01.023,RIOT-BLE-3,16705,,,,,,,-62,bridge
2026-03-06 16:53:01.123,RIOT-BLE-3,16706,,,,,,,-62,bridge
2026-03-06 16:53:01.224,RIOT-BLE-3,16707,,,,,,,-71,bridge
2026-03-06 16:53:01.323,RIOT-BLE-3,16708,,,,,,,-68,bridge
2026-03-06 16:53:01.424,RIOT-BLE-3,16709,,,,,,,-69,bridge
2026-03-06 16:53:01.524,RIOT-BLE-3,16710,,,,,,,-65,bridge
2026-03-06 16:53:01.624,RIOT-BLE-3,16711,,,,,,,-70,bridge
2026-03-06 16:53:01.724,RIOT-BLE-3,16712,,,,,,,-63,bridge
2026-03-06 16:53:01.823,RIOT-BLE-3,16713,,,,,,,-61,bridge
2026-03-06 16:53:01.923,RIOT-BLE-3,16714,,,,,,,-61,bridge
2026-03-06 16:53:02.023,RIOT-BLE-3,16715,,,,,,,-62,bridge
2026-03-06 16:53:02.124,RIOT-BLE-3,16716,,,,,,,-62,bridge
2026-03-06 16:53:02.224,RIOT-BLE-3,16717,,,,,,,-62,bridge
2026-03-06 16:53:02.324,RIOT-BLE-3,16718,,,,,,,-68,bridge
2026-03-06 16:53:02.424,RIOT-BLE-3,16719,,,,,,,-70,bridge
2026-03-06 16:53:02.524,RIOT-BLE-3,16720,,,,,,,-62,bridge
2026-03-06 16:53:02.624,RIOT-BLE-3,16721,,,,,,,-61,bridge
2026-03-06 16:53:02.724,RIOT-BLE-3,16722,,,,,,,-65,bridge
2026-03-06 16:53:02.824,RIOT-BLE-3,16723,,,,,,,-61,bridge
2026-03-06 16:53:02.923,RIOT-BLE-3,16724,,,,,,,-67,bridge
2026-03-06 16:53:03.024,RIOT-BLE-3,16725,,,,,,,-62,bridge
2026-03-06 16:53:03.124,RIOT-BLE-3,16726,,,,,,,-67,bridge
2026-03-06 16:53:03.224,RIOT-BLE-3,16727,,,,,,,-62,bridge
2026-03-06 16:53:03.324,RIOT-BLE-3,16728,,,,,,,-61,bridge
2026-03-06 16:53:03.423,RIOT-BLE-3,16729,,,,,,,-61,bridge
2026-03-06 16:53:03.524,RIOT-BLE-3,16730,,,,,,,-67,bridge
2026-03-06 16:53:03.624,RIOT-BLE-3,16731,,,,,,,-62,bridge
2026-03-06 16:53:03.724,RIOT-BLE-3,16732,,,,,,,-71,bridge
2026-03-06 16:53:03.824,RIOT-BLE-3,16733,,,,,,,-61,bridge
2026-03-06 16:53:03.924,RIOT-BLE-3,16734,,,,,,,-62,bridge
2026-03-06 16:53:04.024,RIOT-BLE-3,16735,,,,,,,-64,bridge
2026-03-06 16:53:04.123,RIOT-BLE-3,16736,,,,,,,-66,bridge
2026-03-06 16:53:04.224,RIOT-BLE-3,16737,,,,,,,-65,bridge
2026-03-06 16:53:04.324,RIOT-BLE-3,16738,,,,,,,-62,bridge
2026-03-06 16:53:04.423,RIOT-BLE-3,16739,,,,,,,-71,bridge
2026-03-06 16:53:04.524,RIOT-BLE-3,16740,,,,,,,-62,bridge
2026-03-06 16:53:04.624,RIOT-BLE-3,16741,,,,,,,-63,bridge
2026-03-06 16:53:04.724,RIOT-BLE-3,16742,,,,,,,-62,bridge
2026-03-06 16:53:04.874,RIOT-BLE-3,16743,,,,,,,-70,bridge
2026-03-06 16:53:04.924,RIOT-BLE-3,16744,,,,,,,-67,bridge
2026-03-06 16:53:05.024,RIOT-BLE-3,16745,,,,,,,-61,bridge
2026-03-06 16:53:05.124,RIOT-BLE-3,16746,,,,,,,-61,bridge
2026-03-06 16:53:05.224,RIOT-BLE-3,16747,,,,,,,-67,bridge
2026-03-06 16:53:05.324,RIOT-BLE-3,16748,,,,,,,-67,bridge
2026-03-06 16:53:05.424,RIOT-BLE-3,16749,,,,,,,-62,bridge
2026-03-06 16:53:05.524,RIOT-BLE-3,16750,,,,,,,-70,bridge
2026-03-06 16:53:05.623,RIOT-BLE-3,16751,,,,,,,-62,bridge
2026-03-06 16:53:05.724,RIOT-BLE-3,16752,,,,,,,-62,bridge
2026-03-06 16:53:05.824,RIOT-BLE-3,16753,,,,,,,-68,bridge
2026-03-06 16:53:05.924,RIOT-BLE-3,16754,,,,,,,-70,bridge
2026-03-06 16:53:06.024,RIOT-BLE-3,16755,,,,,,,-61,bridge
2026-03-06 16:53:06.124,RIOT-BLE-3,16756,,,,,,,-62,bridge
2026-03-06 16:53:06.224,RIOT-BLE-3,16757,,,,,,,-67,bridge
2026-03-06 16:53:06.324,RIOT-BLE-3,16758,,,,,,,-67,bridge
2026-03-06 16:53:06.424,RIOT-BLE-3,16759,,,,,,,-63,bridge
2026-03-06 16:53:06.524,RIOT-BLE-3,16760,,,,,,,-70,bridge
2026-03-06 16:53:06.624,RIOT-BLE-3,16761,,,,,,,-68,bridge
2026-03-06 16:53:06.724,RIOT-BLE-3,16762,,,,,,,-61,bridge
2026-03-06 16:53:06.824,RIOT-BLE-3,16763,,,,,,,-61,bridge
2026-03-06 16:53:06.924,RIOT-BLE-3,16764,,,,,,,-70,bridge
2026-03-06 16:53:07.024,RIOT-BLE-3,16765,,,,,,,-60,bridge
2026-03-06 16:53:07.124,RIOT-BLE-3,16766,,,,,,,-64,bridge
2026-03-06 16:53:07.224,RIOT-BLE-3,16767,,,,,,,-62,bridge
2026-03-06 16:53:07.324,RIOT-BLE-3,16768,,,,,,,-61,bridge
2026-03-06 16:53:07.424,RIOT-BLE-3,16769,,,,,,,-67,bridge
2026-03-06 16:53:07.524,RIOT-BLE-3,16770,,,,,,,-62,bridge
2026-03-06 16:53:07.624,RIOT-BLE-3,16771,,,,,,,-69,bridge
2026-03-06 16:53:07.724,RIOT-BLE-3,16772,,,,,,,-67,bridge
2026-03-06 16:53:07.824,RIOT-BLE-3,16773,,,,,,,-69,bridge
2026-03-06 16:53:07.924,RIOT-BLE-3,16774,,,,,,,-62,bridge
2026-03-06 16:53:08.024,RIOT-BLE-3,16775,,,,,,,-61,bridge
2026-03-06 16:53:08.124,RIOT-BLE-3,16776,,,,,,,-61,bridge
2026-03-06 16:53:08.224,RIOT-BLE-3,16777,,,,,,,-66,bridge
2026-03-06 16:53:08.324,RIOT-BLE-3,16778,,,,,,,-62,bridge
2026-03-06 16:53:08.424,RIOT-BLE-3,16779,,,,,,,-70,bridge
2026-03-06 16:53:08.524,RIOT-BLE-3,16780,,,,,,,-61,bridge
2026-03-06 16:53:08.624,RIOT-BLE-3,16781,,,,,,,-61,bridge
2026-03-06 16:53:08.724,RIOT-BLE-3,16782,,,,,,,-67,bridge
2026-03-06 16:53:08.824,RIOT-BLE-3,16783,,,,,,,-61,bridge
2026-03-06 16:53:08.924,RIOT-BLE-3,16784,,,,,,,-64,bridge
2026-03-06 16:53:09.024,RIOT-BLE-3,16785,,,,,,,-62,bridge
2026-03-06 16:53:09.124,RIOT-BLE-3,16786,,,,,,,-62,bridge
2026-03-06 16:53:09.224,RIOT-BLE-3,16787,,,,,,,-60,bridge
2026-03-06 16:53:09.324,RIOT-BLE-3,16788,,,,,,,-70,bridge
2026-03-06 16:53:09.424,RIOT-BLE-3,16789,,,,,,,-68,bridge
2026-03-06 16:53:09.524,RIOT-BLE-3,16790,,,,,,,-69,bridge
2026-03-06 16:53:09.624,RIOT-BLE-3,16791,,,,,,,-60,bridge
2026-03-06 16:53:09.724,RIOT-BLE-3,16792,,,,,,,-61,bridge
2026-03-06 16:53:09.825,RIOT-BLE-3,16793,,,,,,,-70,bridge
2026-03-06 16:53:09.924,RIOT-BLE-3,16794,,,,,,,-61,bridge
2026-03-06 16:53:10.024,RIOT-BLE-3,16795,,,,,,,-63,bridge
2026-03-06 16:53:10.124,RIOT-BLE-3,16796,,,,,,,-62,bridge
2026-03-06 16:53:10.224,RIOT-BLE-3,16797,,,,,,,-62,bridge
2026-03-06 16:53:10.324,RIOT-BLE-3,16798,,,,,,,-62,bridge
2026-03-06 16:53:10.424,RIOT-BLE-3,16799,,,,,,,-62,bridge
2026-03-06 16:53:10.524,RIOT-BLE-3,16800,,,,,,,-70,bridge
2026-03-06 16:53:10.624,RIOT-BLE-3,16801,,,,,,,-71,bridge
2026-03-06 16:53:10.724,RIOT-BLE-3,16802,,,,,,,-62,bridge
2026-03-06 16:53:10.824,RIOT-BLE-3,16803,,,,,,,-62,bridge
2026-03-06 16:53:10.924,RIOT-BLE-3,16804,,,,,,,-61,bridge
2026-03-06 16:53:11.024,RIOT-BLE-3,16805,,,,,,,-67,bridge
2026-03-06 16:53:11.124,RIOT-BLE-3,16806,,,,,,,-71,bridge
2026-03-06 16:53:11.224,RIOT-BLE-3,16807,,,,,,,-61,bridge
2026-03-06 16:53:11.324,RIOT-BLE-3,16808,,,,,,,-67,bridge
2026-03-06 16:53:11.424,RIOT-BLE-3,16809,,,,,,,-62,bridge
2026-03-06 16:53:11.524,RIOT-BLE-3,16810,,,,,,,-64,bridge
2026-03-06 16:53:11.624,RIOT-BLE-3,16811,,,,,,,-62,bridge
2026-03-06 16:53:11.724,RIOT-BLE-3,16812,,,,,,,-67,bridge
2026-03-06 16:53:11.874,RIOT-BLE-3,16813,,,,,,,-69,bridge
2026-03-06 16:53:11.924,RIOT-BLE-3,16814,,,,,,,-70,bridge
2026-03-06 16:53:12.024,RIOT-BLE-3,16815,,,,,,,-62,bridge
2026-03-06 16:53:12.124,RIOT-BLE-3,16816,,,,,,,-64,bridge
2026-03-06 16:53:12.224,RIOT-BLE-3,16817,,,,,,,-62,bridge
2026-03-06 16:53:12.324,RIOT-BLE-3,16818,,,,,,,-62,bridge
2026-03-06 16:53:12.424,RIOT-BLE-3,16819,,,,,,,-71,bridge
2026-03-06 16:53:12.525,RIOT-BLE-3,16820,,,,,,,-64,bridge
2026-03-06 16:53:12.624,RIOT-BLE-3,16821,,,,,,,-64,bridge
2026-03-06 16:53:12.724,RIOT-BLE-3,16822,,,,,,,-67,bridge
2026-03-06 16:53:12.825,RIOT-BLE-3,16823,,,,,,,-64,bridge
2026-03-06 16:53:12.924,RIOT-BLE-3,16824,,,,,,,-62,bridge
2026-03-06 16:53:13.025,RIOT-BLE-3,16825,,,,,,,-62,bridge
2026-03-06 16:53:13.124,RIOT-BLE-3,16826,,,,,,,-61,bridge
2026-03-06 16:53:13.224,RIOT-BLE-3,16827,,,,,,,-62,bridge
2026-03-06 16:53:13.324,RIOT-BLE-3,16828,,,,,,,-63,bridge
2026-03-06 16:53:13.424,RIOT-BLE-3,16829,,,,,,,-69,bridge
2026-03-06 16:53:13.524,RIOT-BLE-3,16830,,,,,,,-67,bridge
2026-03-06 16:53:13.624,RIOT-BLE-3,16831,,,,,,,-67,bridge
2026-03-06 16:53:13.724,RIOT-BLE-3,16832,,,,,,,-68,bridge
2026-03-06 16:53:13.825,RIOT-BLE-3,16833,,,,,,,-67,bridge
2026-03-06 16:53:13.974,RIOT-BLE-3,16834,,,,,,,-61,bridge
2026-03-06 16:53:14.025,RIOT-BLE-3,16835,,,,,,,-66,bridge
2026-03-06 16:53:14.124,RIOT-BLE-3,16836,,,,,,,-62,bridge
2026-03-06 16:53:14.224,RIOT-BLE-3,16837,,,,,,,-70,bridge
2026-03-06 16:53:14.325,RIOT-BLE-3,16838,,,,,,,-65,bridge
2026-03-06 16:53:14.425,RIOT-BLE-3,16839,,,,,,,-62,bridge
2026-03-06 16:53:14.524,RIOT-BLE-3,16840,,,,,,,-66,bridge
2026-03-06 16:53:14.624,RIOT-BLE-3,16841,,,,,,,-62,bridge
2026-03-06 16:53:14.724,RIOT-BLE-3,16842,,,,,,,-66,bridge
2026-03-06 16:53:14.874,RIOT-BLE-3,16843,,,,,,,-64,bridge
2026-03-06 16:53:14.925,RIOT-BLE-3,16844,,,,,,,-67,bridge
2026-03-06 16:53:15.025,RIOT-BLE-3,16845,,,,,,,-70,bridge
2026-03-06 16:53:15.124,RIOT-BLE-3,16846,,,,,,,-58,bridge
2026-03-06 16:53:15.224,RIOT-BLE-3,16847,,,,,,,-66,bridge
2026-03-06 16:53:15.324,RIOT-BLE-3,16848,,,,,,,-64,bridge
2026-03-06 16:53:15.424,RIOT-BLE-3,16849,,,,,,,-62,bridge
2026-03-06 16:53:15.524,RIOT-BLE-3,16850,,,,,,,-63,bridge
2026-03-06 16:53:15.624,RIOT-BLE-3,16851,,,,,,,-71,bridge
2026-03-06 16:53:15.724,RIOT-BLE-3,16852,,,,,,,-65,bridge
2026-03-06 16:53:15.825,RIOT-BLE-3,16853,,,,,,,-60,bridge
2026-03-06 16:53:15.925,RIOT-BLE-3,16854,,,,,,,-69,bridge
2026-03-06 16:53:16.025,RIOT-BLE-3,16855,,,,,,,-61,bridge
2026-03-06 16:53:16.124,RIOT-BLE-3,16856,,,,,,,-69,bridge
2026-03-06 16:53:16.224,RIOT-BLE-3,16857,,,,,,,-62,bridge
2026-03-06 16:53:16.324,RIOT-BLE-3,16858,,,,,,,-68,bridge
2026-03-06 16:53:16.424,RIOT-BLE-3,16859,,,,,,,-62,bridge
2026-03-06 16:53:16.525,RIOT-BLE-3,16860,,,,,,,-67,bridge
2026-03-06 16:53:16.624,RIOT-BLE-3,16861,,,,,,,-69,bridge
2026-03-06 16:53:16.724,RIOT-BLE-3,16862,,,,,,,-66,bridge
2026-03-06 16:53:16.825,RIOT-BLE-3,16863,,,,,,,-62,bridge
2026-03-06 16:53:16.924,RIOT-BLE-3,16864,,,,,,,-67,bridge
2026-03-06 16:53:17.025,RIOT-BLE-3,16865,,,,,,,-67,bridge
2026-03-06 16:53:17.124,RIOT-BLE-3,16866,,,,,,,-67,bridge
2026-03-06 16:53:17.224,RIOT-BLE-3,16867,,,,,,,-69,bridge
2026-03-06 16:53:17.324,RIOT-BLE-3,16868,,,,,,,-67,bridge
2026-03-06 16:53:17.424,RIOT-BLE-3,16869,,,,,,,-61,bridge
2026-03-06 16:53:17.524,RIOT-BLE-3,16870,,,,,,,-66,bridge
2026-03-06 16:53:17.624,RIOT-BLE-3,16871,,,,,,,-67,bridge
2026-03-06 16:53:17.724,RIOT-BLE-3,16872,,,,,,,-67,bridge
2026-03-06 16:53:17.824,RIOT-BLE-3,16873,,,,,,,-66,bridge
2026-03-06 16:53:17.924,RIOT-BLE-3,16874,,,,,,,-67,bridge
2026-03-06 16:53:18.024,RIOT-BLE-3,16875,,,,,,,-64,bridge
2026-03-06 16:53:18.124,RIOT-BLE-3,16876,,,,,,,-65,bridge
2026-03-06 16:53:18.224,RIOT-BLE-3,16877,,,,,,,-67,bridge
2026-03-06 16:53:18.324,RIOT-BLE-3,16878,,,,,,,-67,bridge
2026-03-06 16:53:18.424,RIOT-BLE-3,16879,,,,,,,-70,bridge
2026-03-06 16:53:18.524,RIOT-BLE-3,16880,,,,,,,-68,bridge
2026-03-06 16:53:18.624,RIOT-BLE-3,16881,,,,,,,-65,bridge
2026-03-06 16:53:18.724,RIOT-BLE-3,16882,,,,,,,-62,bridge
2026-03-06 16:53:18.825,RIOT-BLE-3,16883,,,,,,,-67,bridge
2026-03-06 16:53:18.924,RIOT-BLE-3,16884,,,,,,,-70,bridge
2026-03-06 16:53:19.024,RIOT-BLE-3,16885,,,,,,,-61,bridge
2026-03-06 16:53:19.124,RIOT-BLE-3,16886,,,,,,,-70,bridge
2026-03-06 16:53:19.224,RIOT-BLE-3,16887,,,,,,,-61,bridge
2026-03-06 16:53:19.324,RIOT-BLE-3,16888,,,,,,,-62,bridge
2026-03-06 16:53:19.424,RIOT-BLE-3,16889,,,,,,,-70,bridge
2026-03-06 16:53:19.524,RIOT-BLE-3,16890,,,,,,,-68,bridge
2026-03-06 16:53:19.624,RIOT-BLE-3,16891,,,,,,,-66,bridge
2026-03-06 16:53:19.724,RIOT-BLE-3,16892,,,,,,,-62,bridge
2026-03-06 16:53:19.824,RIOT-BLE-3,16893,,,,,,,-67,bridge
2026-03-06 16:53:19.924,RIOT-BLE-3,16894,,,,,,,-62,bridge
2026-03-06 16:53:20.024,RIOT-BLE-3,16895,,,,,,,-62,bridge
2026-03-06 16:53:20.125,RIOT-BLE-3,16896,,,,,,,-63,bridge
2026-03-06 16:53:20.224,RIOT-BLE-3,16897,,,,,,,-60,bridge
2026-03-06 16:53:20.324,RIOT-BLE-3,16898,,,,,,,-68,bridge
2026-03-06 16:53:20.424,RIOT-BLE-3,16899,,,,,,,-69,bridge
2026-03-06 16:53:20.524,RIOT-BLE-3,16900,,,,,,,-63,bridge
2026-03-06 16:53:20.624,RIOT-BLE-3,16901,,,,,,,-70,bridge
2026-03-06 16:53:20.724,RIOT-BLE-3,16902,,,,,,,-61,bridge
2026-03-06 16:53:20.824,RIOT-BLE-3,16903,,,,,,,-67,bridge
2026-03-06 16:53:20.927,RIOT-BLE-3,16904,,,,,,,-68,bridge
2026-03-06 16:53:21.025,RIOT-BLE-3,16905,,,,,,,-65,bridge
2026-03-06 16:53:21.124,RIOT-BLE-3,16906,,,,,,,-70,bridge
2026-03-06 16:53:21.224,RIOT-BLE-3,16907,,,,,,,-65,bridge
2026-03-06 16:53:21.324,RIOT-BLE-3,16908,,,,,,,-58,bridge
2026-03-06 16:53:21.424,RIOT-BLE-3,16909,,,,,,,-68,bridge
2026-03-06 16:53:21.524,RIOT-BLE-3,16910,,,,,,,-68,bridge
2026-03-06 16:53:21.624,RIOT-BLE-3,16911,,,,,,,-68,bridge
2026-03-06 16:53:21.724,RIOT-BLE-3,16912,,,,,,,-69,bridge
2026-03-06 16:53:21.824,RIOT-BLE-3,16913,,,,,,,-61,bridge
2026-03-06 16:53:21.924,RIOT-BLE-3,16914,,,,,,,-61,bridge
2026-03-06 16:53:22.025,RIOT-BLE-3,16915,,,,,,,-62,bridge
2026-03-06 16:53:22.124,RIOT-BLE-3,16916,,,,,,,-62,bridge
2026-03-06 16:53:22.224,RIOT-BLE-3,16917,,,,,,,-70,bridge
2026-03-06 16:53:22.324,RIOT-BLE-3,16918,,,,,,,-65,bridge
2026-03-06 16:53:22.424,RIOT-BLE-3,16919,,,,,,,-61,bridge
2026-03-06 16:53:22.525,RIOT-BLE-3,16920,,,,,,,-62,bridge
2026-03-06 16:53:22.625,RIOT-BLE-3,16921,,,,,,,-61,bridge
2026-03-06 16:53:22.724,RIOT-BLE-3,16922,,,,,,,-70,bridge
2026-03-06 16:53:22.824,RIOT-BLE-3,16923,,,,,,,-67,bridge
2026-03-06 16:53:22.925,RIOT-BLE-3,16924,,,,,,,-61,bridge
2026-03-06 16:53:23.025,RIOT-BLE-3,16925,,,,,,,-61,bridge
2026-03-06 16:53:23.124,RIOT-BLE-3,16926,,,,,,,-60,bridge
2026-03-06 16:53:23.225,RIOT-BLE-3,16927,,,,,,,-59,bridge
2026-03-06 16:53:23.325,RIOT-BLE-3,16928,,,,,,,-62,bridge
2026-03-06 16:53:23.425,RIOT-BLE-3,16929,,,,,,,-61,bridge
2026-03-06 16:53:23.525,RIOT-BLE-3,16930,,,,,,,-61,bridge
2026-03-06 16:53:23.625,RIOT-BLE-3,16931,,,,,,,-63,bridge
2026-03-06 16:53:23.725,RIOT-BLE-3,16932,,,,,,,-70,bridge
2026-03-06 16:53:23.824,RIOT-BLE-3,16933,,,,,,,-62,bridge
2026-03-06 16:53:23.924,RIOT-BLE-3,16934,,,,,,,-67,bridge
2026-03-06 16:53:24.024,RIOT-BLE-3,16935,,,,,,,-70,bridge
2026-03-06 16:53:24.124,RIOT-BLE-3,16936,,,,,,,-71,bridge
2026-03-06 16:53:24.225,RIOT-BLE-3,16937,,,,,,,-64,bridge
2026-03-06 16:53:24.374,RIOT-BLE-3,16938,,,,,,,-58,bridge
2026-03-06 16:53:24.425,RIOT-BLE-3,16939,,,,,,,-60,bridge
2026-03-06 16:53:24.524,RIOT-BLE-3,16940,,,,,,,-65,bridge
2026-03-06 16:53:24.625,RIOT-BLE-3,16941,,,,,,,-62,bridge
2026-03-06 16:53:24.725,RIOT-BLE-3,16942,,,,,,,-63,bridge
2026-03-06 16:53:24.825,RIOT-BLE-3,16943,,,,,,,-70,bridge
2026-03-06 16:53:24.925,RIOT-BLE-3,16944,,,,,,,-69,bridge
2026-03-06 16:53:25.025,RIOT-BLE-3,16945,,,,,,,-62,bridge
2026-03-06 16:53:25.124,RIOT-BLE-3,16946,,,,,,,-63,bridge
2026-03-06 16:53:25.225,RIOT-BLE-3,16947,,,,,,,-61,bridge
2026-03-06 16:53:25.325,RIOT-BLE-3,16948,,,,,,,-62,bridge
2026-03-06 16:53:25.425,RIOT-BLE-3,16949,,,,,,,-71,bridge
2026-03-06 16:53:25.525,RIOT-BLE-3,16950,,,,,,,-62,bridge
2026-03-06 16:53:25.624,RIOT-BLE-3,16951,,,,,,,-61,bridge
2026-03-06 16:53:25.725,RIOT-BLE-3,16952,,,,,,,-66,bridge
2026-03-06 16:53:25.825,RIOT-BLE-3,16953,,,,,,,-70,bridge
2026-03-06 16:53:25.925,RIOT-BLE-3,16954,,,,,,,-60,bridge
2026-03-06 16:53:26.025,RIOT-BLE-3,16955,,,,,,,-71,bridge
2026-03-06 16:53:26.125,RIOT-BLE-3,16956,,,,,,,-67,bridge
2026-03-06 16:53:26.225,RIOT-BLE-3,16957,,,,,,,-63,bridge
2026-03-06 16:53:26.325,RIOT-BLE-3,16958,,,,,,,-62,bridge
2026-03-06 16:53:26.425,RIOT-BLE-3,16959,,,,,,,-61,bridge
2026-03-06 16:53:26.525,RIOT-BLE-3,16960,,,,,,,-66,bridge
2026-03-06 16:53:26.625,RIOT-BLE-3,16961,,,,,,,-67,bridge
2026-03-06 16:53:26.725,RIOT-BLE-3,16962,,,,,,,-63,bridge
2026-03-06 16:53:26.825,RIOT-BLE-3,16963,,,,,,,-70,bridge
2026-03-06 16:53:26.925,RIOT-BLE-3,16964,,,,,,,-67,bridge
2026-03-06 16:53:27.025,RIOT-BLE-3,16965,,,,,,,-61,bridge
2026-03-06 16:53:27.125,RIOT-BLE-3,16966,,,,,,,-63,bridge
2026-03-06 16:53:27.225,RIOT-BLE-3,16967,,,,,,,-62,bridge
2026-03-06 16:53:27.325,RIOT-BLE-3,16968,,,,,,,-61,bridge
2026-03-06 16:53:27.425,RIOT-BLE-3,16969,,,,,,,-69,bridge
2026-03-06 16:53:27.525,RIOT-BLE-3,16970,,,,,,,-70,bridge
2026-03-06 16:53:27.625,RIOT-BLE-3,16971,,,,,,,-62,bridge
2026-03-06 16:53:27.725,RIOT-BLE-3,16972,,,,,,,-66,bridge
2026-03-06 16:53:27.825,RIOT-BLE-3,16973,,,,,,,-61,bridge
2026-03-06 16:53:27.924,RIOT-BLE-3,16974,,,,,,,-67,bridge
2026-03-06 16:53:28.025,RIOT-BLE-3,16975,,,,,,,-70,bridge
2026-03-06 16:53:28.125,RIOT-BLE-3,16976,,,,,,,-71,bridge
2026-03-06 16:53:28.225,RIOT-BLE-3,16977,,,,,,,-69,bridge
2026-03-06 16:53:28.325,RIOT-BLE-3,16978,,,,,,,-67,bridge
2026-03-06 16:53:28.425,RIOT-BLE-3,16979,,,,,,,-69,bridge
2026-03-06 16:53:28.525,RIOT-BLE-3,16980,,,,,,,-64,bridge
2026-03-06 16:53:28.625,RIOT-BLE-3,16981,,,,,,,-64,bridge
2026-03-06 16:53:28.725,RIOT-BLE-3,16982,,,,,,,-63,bridge
2026-03-06 16:53:28.825,RIOT-BLE-3,16983,,,,,,,-60,bridge
2026-03-06 16:53:28.925,RIOT-BLE-3,16984,,,,,,,-67,bridge
2026-03-06 16:53:29.025,RIOT-BLE-3,16985,,,,,,,-60,bridge
2026-03-06 16:53:29.125,RIOT-BLE-3,16986,,,,,,,-61,bridge
2026-03-06 16:53:29.225,RIOT-BLE-3,16987,,,,,,,-64,bridge
2026-03-06 16:53:29.325,RIOT-BLE-3,16988,,,,,,,-69,bridge
2026-03-06 16:53:29.425,RIOT-BLE-3,16989,,,,,,,-62,bridge
2026-03-06 16:53:29.575,RIOT-BLE-3,16990,,,,,,,-67,bridge
2026-03-06 16:53:29.625,RIOT-BLE-3,16991,,,,,,,-62,bridge
2026-03-06 16:53:29.725,RIOT-BLE-3,16992,,,,,,,-68,bridge
2026-03-06 16:53:29.825,RIOT-BLE-3,16993,,,,,,,-62,bridge
2026-03-06 16:53:29.925,RIOT-BLE-3,16994,,,,,,,-70,bridge
2026-03-06 16:53:30.025,RIOT-BLE-3,16995,,,,,,,-68,bridge
2026-03-06 16:53:30.125,RIOT-BLE-3,16996,,,,,,,-68,bridge
2026-03-06 16:53:30.225,RIOT-BLE-3,16997,,,,,,,-61,bridge
2026-03-06 16:53:30.325,RIOT-BLE-3,16998,,,,,,,-69,bridge
2026-03-06 16:53:30.425,RIOT-BLE-3,16999,,,,,,,-70,bridge
2026-03-06 16:53:30.525,RIOT-BLE-3,17000,,,,,,,-67,bridge
2026-03-06 16:53:30.625,RIOT-BLE-3,17001,,,,,,,-62,bridge
2026-03-06 16:53:30.725,RIOT-BLE-3,17002,,,,,,,-70,bridge
2026-03-06 16:53:30.825,RIOT-BLE-3,17003,,,,,,,-67,bridge
2026-03-06 16:53:30.925,RIOT-BLE-3,17004,,,,,,,-65,bridge
2026-03-06 16:53:31.025,RIOT-BLE-3,17005,,,,,,,-69,bridge
2026-03-06 16:53:31.125,RIOT-BLE-3,17006,,,,,,,-67,bridge
2026-03-06 16:53:31.225,RIOT-BLE-3,17007,,,,,,,-61,bridge
2026-03-06 16:53:31.325,RIOT-BLE-3,17008,,,,,,,-62,bridge
2026-03-06 16:53:31.425,RIOT-BLE-3,17009,,,,,,,-64,bridge
2026-03-06 16:53:31.525,RIOT-BLE-3,17010,,,,,,,-63,bridge
2026-03-06 16:53:31.625,RIOT-BLE-3,17011,,,,,,,-61,bridge
2026-03-06 16:53:31.725,RIOT-BLE-3,17012,,,,,,,-62,bridge
2026-03-06 16:53:31.825,RIOT-BLE-3,17013,,,,,,,-67,bridge
2026-03-06 16:53:31.925,RIOT-BLE-3,17014,,,,,,,-63,bridge
2026-03-06 16:53:32.025,RIOT-BLE-3,17015,,,,,,,-61,bridge
2026-03-06 16:53:32.125,RIOT-BLE-3,17016,,,,,,,-70,bridge
2026-03-06 16:53:32.225,RIOT-BLE-3,17017,,,,,,,-64,bridge
2026-03-06 16:53:32.325,RIOT-BLE-3,17018,,,,,,,-67,bridge
2026-03-06 16:53:32.425,RIOT-BLE-3,17019,,,,,,,-62,bridge
2026-03-06 16:53:32.525,RIOT-BLE-3,17020,,,,,,,-69,bridge
2026-03-06 16:53:32.625,RIOT-BLE-3,17021,,,,,,,-70,bridge
2026-03-06 16:53:32.725,RIOT-BLE-3,17022,,,,,,,-62,bridge
2026-03-06 16:53:32.825,RIOT-BLE-3,17023,,,,,,,-69,bridge
2026-03-06 16:53:32.925,RIOT-BLE-3,17024,,,,,,,-65,bridge
2026-03-06 16:53:33.025,RIOT-BLE-3,17025,,,,,,,-61,bridge
2026-03-06 16:53:33.125,RIOT-BLE-3,17026,,,,,,,-62,bridge
2026-03-06 16:53:33.225,RIOT-BLE-3,17027,,,,,,,-69,bridge
2026-03-06 16:53:33.325,RIOT-BLE-3,17028,,,,,,,-62,bridge
2026-03-06 16:53:33.425,RIOT-BLE-3,17029,,,,,,,-63,bridge
2026-03-06 16:53:33.525,RIOT-BLE-3,17030,,,,,,,-68,bridge
2026-03-06 16:53:33.625,RIOT-BLE-3,17031,,,,,,,-64,bridge
2026-03-06 16:53:33.725,RIOT-BLE-3,17032,,,,,,,-62,bridge
2026-03-06 16:53:33.825,RIOT-BLE-3,17033,,,,,,,-65,bridge
2026-03-06 16:53:33.925,RIOT-BLE-3,17034,,,,,,,-70,bridge
2026-03-06 16:53:34.025,RIOT-BLE-3,17035,,,,,,,-70,bridge
2026-03-06 16:53:34.125,RIOT-BLE-3,17036,,,,,,,-69,bridge
