ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi,environment
2026-03-07 15:10:20.946,RIOT-BLE-1,996,,,,,,,-73,forest
2026-03-07 15:10:20.996,RIOT-BLE-1,997,,,,,,,-77,forest
2026-03-07 15:10:21.146,RIOT-BLE-1,998,,,,,,,-76,forest
2026-03-07 15:10:21.196,RIOT-BLE-1,999,,,,,,,-75,forest
2026-03-07 15:10:21.296,RIOT-BLE-1,1000,,,,,,,-76,forest
2026-03-07 15:10:21.399,RIOT-BLE-1,1001,,,,,,,-72,forest
2026-03-07 15:10:21.496,RIOT-BLE-1,1002,,,,,,,-80,forest
2026-03-07 15:10:21.646,RIOT-BLE-1,1003,,,,,,,-73,forest
2026-03-07 15:10:21.696,RIOT-BLE-1,1004,,,,,,,-72,forest
2026-03-07 15:10:21.946,RIOT-BLE-1,1005,,,,,,,-76,forest
2026-03-07 15:10:22.096,RIOT-BLE-1,1006,,,,,,,-76,forest
2026-03-07 15:10:22.098,RIOT-BLE-1,1007,,,,,,,-77,forest
2026-03-07 15:10:22.196,RIOT-BLE-1,1009,,,,,,,-72,forest
2026-03-07 15:10:22.296,RIOT-BLE-1,1010,,,,,,,-82,forest
2026-03-07 15:10:22.446,RIOT-BLE-1,1011,,,,,,,-72,forest
2026-03-07 15:10:22.496,RIOT-BLE-1,1012,,,,,,,-76,forest
2026-03-07 15:10:22.646,RIOT-BLE-1,1013,,,,,,,-71,forest
2026-03-07 15:10:22.696,RIOT-BLE-1,1014,,,,,,,-77,forest
2026-03-07 15:10:22.796,RIOT-BLE-1,1015,,,,,,,-75,forest
2026-03-07 15:10:22.896,RIOT-BLE-1,1016,,,,,,,-77,forest
2026-03-07 15:10:23.046,RIOT-BLE-1,1017,,,,,,,-71,forest
2026-03-07 15:10:23.146,RIOT-BLE-1,1018,,,,,,,-76,forest
2026-03-07 15:10:23.246,RIOT-BLE-1,1019,,,,,,,-78,forest
2026-03-07 15:10:23.296,RIOT-BLE-1,1020,,,,,,,-76,forest
2026-03-07 15:10:23.396,RIOT-BLE-1,1021,,,,,,,-74,forest
2026-03-07 15:10:23.546,RIOT-BLE-1,1022,,,,,,,-76,forest
2026-03-07 15:10:23.596,RIOT-BLE-1,1023,,,,,,,-74,forest
2026-03-07 15:10:23.696,RIOT-BLE-1,1024,,,,,,,-76,forest
2026-03-07 15:10:23.796,RIOT-BLE-1,1025,,,,,,,-72,forest
2026-03-07 15:10:23.946,RIOT-BLE-1,1026,,,,,,,-76,forest
2026-03-07 15:10:23.996,RIOT-BLE-1,1027,,,,,,,-76,forest
2026-03-07 15:10:24.096,RIOT-BLE-1,1028,,,,,,,-74,forest
2026-03-07 15:10:24.196,RIOT-BLE-1,1029,,,,,,,-71,forest
2026-03-07 15:10:24.296,RIOT-BLE-1,1030,,,,,,,-77,forest
2026-03-07 15:10:24.396,RIOT-BLE-1,1031,,,,,,,-72,forest
2026-03-07 15:10:24.546,RIOT-BLE-1,1032,,,,,,,-76,forest
2026-03-07 15:10:24.596,RIOT-BLE-1,1033,,,,,,,-70,forest
2026-03-07 15:10:24.696,RIOT-BLE-1,1034,,,,,,,-78,forest
2026-03-07 15:10:24.896,RIOT-BLE-1,1035,,,,,,,-77,forest
2026-03-07 15:10:24.898,RIOT-BLE-1,1036,,,,,,,-77,forest
2026-03-07 15:10:24.996,RIOT-BLE-1,1037,,,,,,,-73,forest
2026-03-07 15:10:25.096,RIOT-BLE-1,1038,,,,,,,-80,forest
2026-03-07 15:10:25.246,RIOT-BLE-1,1039,,,,,,,-77,forest
2026-03-07 15:10:25.296,RIOT-BLE-1,1040,,,,,,,-72,forest
2026-03-07 15:10:25.396,RIOT-BLE-1,1041,,,,,,,-71,forest
2026-03-07 15:10:25.496,RIOT-BLE-1,1042,,,,,,,-73,forest
2026-03-07 15:10:25.646,RIOT-BLE-1,1043,,,,,,,-78,forest
2026-03-07 15:10:25.796,RIOT-BLE-1,1044,,,,,,,-80,forest
2026-03-07 15:10:25.846,RIOT-BLE-1,1045,,,,,,,-72,forest
2026-03-07 15:10:25.896,RIOT-BLE-1,1046,,,,,,,-74,forest
2026-03-07 15:10:25.996,RIOT-BLE-1,1047,,,,,,,-76,forest
2026-03-07 15:10:26.096,RIOT-BLE-1,1048,,,,,,,-71,forest
2026-03-07 15:10:26.196,RIOT-BLE-1,1049,,,,,,,-77,forest
2026-03-07 15:10:26.296,RIOT-BLE-1,1050,,,,,,,-76,forest
2026-03-07 15:10:26.396,RIOT-BLE-1,1051,,,,,,,-77,forest
2026-03-07 15:10:26.496,RIOT-BLE-1,1052,,,,,,,-77,forest
2026-03-07 15:10:26.596,RIOT-BLE-1,1053,,,,,,,-76,forest
2026-03-07 15:10:26.696,RIOT-BLE-1,1054,,,,,,,-71,forest
2026-03-07 15:10:26.796,RIOT-BLE-1,1055,,,,,,,-74,forest
2026-03-07 15:10:26.896,RIOT-BLE-1,1056,,,,,,,-72,forest
2026-03-07 15:10:26.996,RIOT-BLE-1,1057,,,,,,,-74,forest
2026-03-07 15:10:27.096,RIOT-BLE-1,1058,,,,,,,-72,forest
2026-03-07 15:10:27.196,RIOT-BLE-1,1059,,,,,,,-71,forest
2026-03-07 15:10:27.446,RIOT-BLE-1,1060,,,,,,,-73,forest
2026-03-07 15:10:27.449,RIOT-BLE-1,1061,,,,,,,-72,forest
2026-03-07 15:10:27.496,RIOT-BLE-1,1062,,,,,,,-74,forest
2026-03-07 15:10:27.646,RIOT-BLE-1,1063,,,,,,,-74,forest
2026-03-07 15:10:27.746,RIOT-BLE-1,1064,,,,,,,-75,forest
2026-03-07 15:10:27.796,RIOT-BLE-1,1065,,,,,,,-74,forest
2026-03-07 15:10:27.946,RIOT-BLE-1,1066,,,,,,,-72,forest
2026-03-07 15:10:28.046,RIOT-BLE-1,1067,,,,,,,-73,forest
2026-03-07 15:10:28.146,RIOT-BLE-1,1068,,,,,,,-77,forest
2026-03-07 15:10:28.246,RIOT-BLE-1,1069,,,,,,,-80,forest
2026-03-07 15:10:28.346,RIOT-BLE-1,1070,,,,,,,-76,forest
2026-03-07 15:10:28.396,RIOT-BLE-1,1071,,,,,,,-78,forest
2026-03-07 15:10:28.496,RIOT-BLE-1,1072,,,,,,,-81,forest
2026-03-07 15:10:28.596,RIOT-BLE-1,1073,,,,,,,-75,forest
2026-03-07 15:10:28.746,RIOT-BLE-1,1074,,,,,,,-79,forest
2026-03-07 15:10:28.796,RIOT-BLE-1,1075,,,,,,,-75,forest
2026-03-07 15:10:28.896,RIOT-BLE-1,1076,,,,,,,-80,forest
2026-03-07 15:10:28.996,RIOT-BLE-1,1077,,,,,,,-72,forest
2026-03-07 15:10:29.096,RIOT-BLE-1,1078,,,,,,,-71,forest
2026-03-07 15:10:29.196,RIOT-BLE-1,1079,,,,,,,-75,forest
2026-03-07 15:10:29.296,RIOT-BLE-1,1080,,,,,,,-75,forest
2026-03-07 15:10:29.396,RIOT-BLE-1,1081,,,,,,,-75,forest
2026-03-07 15:10:29.496,RIOT-BLE-1,1082,,,,,,,-78,forest
2026-03-07 15:10:29.596,RIOT-BLE-1,1083,,,,,,,-72,forest
2026-03-07 15:10:29.696,RIOT-BLE-1,1084,,,,,,,-71,forest
2026-03-07 15:10:29.796,RIOT-BLE-1,1085,,,,,,,-75,forest
2026-03-07 15:10:29.946,RIOT-BLE-1,1086,,,,,,,-76,forest
2026-03-07 15:10:29.996,RIOT-BLE-1,1087,,,,,,,-80,forest
2026-03-07 15:10:30.096,RIOT-BLE-1,1088,,,,,,,-73,forest
2026-03-07 15:10:30.246,RIOT-BLE-1,1089,,,,,,,-71,forest
2026-03-07 15:10:30.296,RIOT-BLE-1,1090,,,,,,,-75,forest
2026-03-07 15:10:30.446,RIOT-BLE-1,1091,,,,,,,-73,forest
2026-03-07 15:10:30.496,RIOT-BLE-1,1092,,,,,,,-75,forest
2026-03-07 15:10:30.646,RIOT-BLE-1,1093,,,,,,,-78,forest
2026-03-07 15:10:30.696,RIOT-BLE-1,1094,,,,,,,-76,forest
2026-03-07 15:10:30.796,RIOT-BLE-1,1095,,,,,,,-72,forest
2026-03-07 15:10:30.896,RIOT-BLE-1,1096,,,,,,,-71,forest
2026-03-07 15:10:30.996,RIOT-BLE-1,1097,,,,,,,-75,forest
2026-03-07 15:10:31.096,RIOT-BLE-1,1098,,,,,,,-74,forest
2026-03-07 15:10:31.246,RIOT-BLE-1,1099,,,,,,,-75,forest
2026-03-07 15:10:31.296,RIOT-BLE-1,1100,,,,,,,-76,forest
2026-03-07 15:10:31.396,RIOT-BLE-1,1101,,,,,,,-79,forest
2026-03-07 15:10:31.496,RIOT-BLE-1,1102,,,,,,,-76,forest
2026-03-07 15:10:31.596,RIOT-BLE-1,1103,,,,,,,-72,forest
2026-03-07 15:10:31.746,RIOT-BLE-1,1104,,,,,,,-73,forest
2026-03-07 15:10:31.896,RIOT-BLE-1,1105,,,,,,,-76,forest
2026-03-07 15:10:31.898,RIOT-BLE-1,1106,,,,,,,-76,forest
2026-03-07 15:10:31.996,RIOT-BLE-1,1107,,,,,,,-72,forest
2026-03-07 15:10:32.196,RIOT-BLE-1,1108,,,,,,,-71,forest
2026-03-07 15:10:32.198,RIOT-BLE-1,1109,,,,,,,-71,forest
2026-03-07 15:10:32.296,RIOT-BLE-1,1110,,,,,,,-75,forest
2026-03-07 15:10:32.396,RIOT-BLE-1,1111,,,,,,,-71,forest
2026-03-07 15:10:32.496,RIOT-BLE-1,1112,,,,,,,-71,forest
2026-03-07 15:10:32.596,RIOT-BLE-1,1113,,,,,,,-75,forest
2026-03-07 15:10:32.696,RIOT-BLE-1,1114,,,,,,,-80,forest
2026-03-07 15:10:32.796,RIOT-BLE-1,1115,,,,,,,-74,forest
2026-03-07 15:10:32.946,RIOT-BLE-1,1116,,,,,,,-76,forest
2026-03-07 15:10:32.996,RIOT-BLE-1,1117,,,,,,,-82,forest
2026-03-07 15:10:33.146,RIOT-BLE-1,1118,,,,,,,-71,forest
2026-03-07 15:10:33.196,RIOT-BLE-1,1119,,,,,,,-74,forest
2026-03-07 15:10:33.296,RIOT-BLE-1,1120,,,,,,,-74,forest
2026-03-07 15:10:33.496,RIOT-BLE-1,1121,,,,,,,-77,forest
2026-03-07 15:10:33.646,RIOT-BLE-1,1122,,,,,,,-72,forest
2026-03-07 15:10:33.648,RIOT-BLE-1,1123,,,,,,,-72,forest
2026-03-07 15:10:33.796,RIOT-BLE-1,1124,,,,,,,-78,forest
2026-03-07 15:10:33.798,RIOT-BLE-1,1125,,,,,,,-78,forest
2026-03-07 15:10:33.946,RIOT-BLE-1,1126,,,,,,,-76,forest
2026-03-07 15:10:33.996,RIOT-BLE-1,1127,,,,,,,-76,forest
2026-03-07 15:10:34.096,RIOT-BLE-1,1128,,,,,,,-74,forest
2026-03-07 15:10:34.346,RIOT-BLE-1,1129,,,,,,,-77,forest
2026-03-07 15:10:34.396,RIOT-BLE-1,1130,,,,,,,-79,forest
2026-03-07 15:10:34.398,RIOT-BLE-1,1131,,,,,,,-80,forest
2026-03-07 15:10:34.496,RIOT-BLE-1,1132,,,,,,,-72,forest
2026-03-07 15:10:34.696,RIOT-BLE-1,1133,,,,,,,-73,forest
2026-03-07 15:10:34.698,RIOT-BLE-1,1134,,,,,,,-74,forest
2026-03-07 15:10:34.796,RIOT-BLE-1,1135,,,,,,,-72,forest
2026-03-07 15:10:34.946,RIOT-BLE-1,1136,,,,,,,-75,forest
2026-03-07 15:10:35.096,RIOT-BLE-1,1137,,,,,,,-78,forest
2026-03-07 15:10:35.098,RIOT-BLE-1,1138,,,,,,,-77,forest
2026-03-07 15:10:35.196,RIOT-BLE-1,1139,,,,,,,-79,forest
2026-03-07 15:10:35.296,RIOT-BLE-1,1140,,,,,,,-74,forest
2026-03-07 15:10:35.396,RIOT-BLE-1,1141,,,,,,,-71,forest
2026-03-07 15:10:35.496,RIOT-BLE-1,1142,,,,,,,-72,forest
2026-03-07 15:10:35.596,RIOT-BLE-1,1143,,,,,,,-77,forest
2026-03-07 15:10:35.696,RIOT-BLE-1,1144,,,,,,,-80,forest
2026-03-07 15:10:35.896,RIOT-BLE-1,1145,,,,,,,-70,forest
2026-03-07 15:10:35.946,RIOT-BLE-1,1146,,,,,,,-75,forest
2026-03-07 15:10:35.996,RIOT-BLE-1,1147,,,,,,,-72,forest
2026-03-07 15:10:36.096,RIOT-BLE-1,1148,,,,,,,-74,forest
2026-03-07 15:10:36.196,RIOT-BLE-1,1149,,,,,,,-73,forest
2026-03-07 15:10:36.396,RIOT-BLE-1,1150,,,,,,,-73,forest
2026-03-07 15:10:36.398,RIOT-BLE-1,1151,,,,,,,-74,forest
2026-03-07 15:10:36.496,RIOT-BLE-1,1152,,,,,,,-75,forest
2026-03-07 15:10:36.646,RIOT-BLE-1,1153,,,,,,,-72,forest
2026-03-07 15:10:36.696,RIOT-BLE-1,1154,,,,,,,-74,forest
2026-03-07 15:10:36.796,RIOT-BLE-1,1155,,,,,,,-74,forest
2026-03-07 15:10:36.946,RIOT-BLE-1,1156,,,,,,,-74,forest
2026-03-07 15:10:36.996,RIOT-BLE-1,1157,,,,,,,-76,forest
2026-03-07 15:10:37.096,RIOT-BLE-1,1158,,,,,,,-70,forest
2026-03-07 15:10:37.196,RIOT-BLE-1,1159,,,,,,,-74,forest
2026-03-07 15:10:37.345,RIOT-BLE-1,1160,,,,,,,-74,forest
2026-03-07 15:10:37.446,RIOT-BLE-1,1161,,,,,,,-76,forest
2026-03-07 15:10:37.496,RIOT-BLE-1,1162,,,,,,,-71,forest
2026-03-07 15:10:37.596,RIOT-BLE-1,1163,,,,,,,-72,forest
2026-03-07 15:10:37.746,RIOT-BLE-1,1164,,,,,,,-78,forest
2026-03-07 15:10:37.845,RIOT-BLE-1,1165,,,,,,,-72,forest
2026-03-07 15:10:37.946,RIOT-BLE-1,1166,,,,,,,-71,forest
2026-03-07 15:10:38.046,RIOT-BLE-1,1167,,,,,,,-77,forest
2026-03-07 15:10:38.096,RIOT-BLE-1,1168,,,,,,,-77,forest
2026-03-07 15:10:38.196,RIOT-BLE-1,1169,,,,,,,-74,forest
2026-03-07 15:10:38.346,RIOT-BLE-1,1170,,,,,,,-71,forest
2026-03-07 15:10:38.396,RIOT-BLE-1,1171,,,,,,,-72,forest
2026-03-07 15:10:38.496,RIOT-BLE-1,1172,,,,,,,-72,forest
2026-03-07 15:10:38.896,RIOT-BLE-1,1173,,,,,,,-76,forest
2026-03-07 15:10:38.898,RIOT-BLE-1,1174,,,,,,,-77,forest
2026-03-07 15:10:38.996,RIOT-BLE-1,1177,,,,,,,-80,forest
2026-03-07 15:10:39.096,RIOT-BLE-1,1178,,,,,,,-79,forest
2026-03-07 15:10:39.196,RIOT-BLE-1,1179,,,,,,,-80,forest
2026-03-07 15:10:39.296,RIOT-BLE-1,1180,,,,,,,-76,forest
2026-03-07 15:10:39.396,RIOT-BLE-1,1181,,,,,,,-74,forest
2026-03-07 15:10:39.546,RIOT-BLE-1,1182,,,,,,,-81,forest
2026-03-07 15:10:39.646,RIOT-BLE-1,1183,,,,,,,-71,forest
2026-03-07 15:10:39.696,RIOT-BLE-1,1184,,,,,,,-72,forest
2026-03-07 15:10:39.796,RIOT-BLE-1,1185,,,,,,,-71,forest
2026-03-07 15:10:39.896,RIOT-BLE-1,1186,,,,,,,-80,forest
2026-03-07 15:10:39.996,RIOT-BLE-1,1187,,,,,,,-76,forest
2026-03-07 15:10:40.096,RIOT-BLE-1,1188,,,,,,,-71,forest
2026-03-07 15:10:40.196,RIOT-BLE-1,1189,,,,,,,-77,forest
2026-03-07 15:10:40.296,RIOT-BLE-1,1190,,,,,,,-73,forest
2026-03-07 15:10:40.396,RIOT-BLE-1,1191,,,,,,,-77,forest
2026-03-07 15:10:40.496,RIOT-BLE-1,1192,,,,,,,-75,forest
2026-03-07 15:10:40.596,RIOT-BLE-1,1193,,,,,,,-78,forest
2026-03-07 15:10:40.746,RIOT-BLE-1,1194,,,,,,,-71,forest
2026-03-07 15:10:40.846,RIOT-BLE-1,1195,,,,,,,-72,forest
2026-03-07 15:10:40.896,RIOT-BLE-1,1196,,,,,,,-75,forest
2026-03-07 15:10:41.046,RIOT-BLE-1,1197,,,,,,,-74,forest
2026-03-07 15:10:41.096,RIOT-BLE-1,1198,,,,,,,-80,forest
2026-03-07 15:10:41.196,RIOT-BLE-1,1199,,,,,,,-75,forest
2026-03-07 15:10:41.296,RIOT-BLE-1,1200,,,,,,,-80,forest
2026-03-07 15:10:41.396,RIOT-BLE-1,1201,,,,,,,-76,forest
2026-03-07 15:10:41.496,RIOT-BLE-1,1202,,,,,,,-74,forest
2026-03-07 15:10:41.696,RIOT-BLE-1,1203,,,,,,,-73,forest
2026-03-07 15:10:41.698,RIOT-BLE-1,1204,,,,,,,-74,forest
2026-03-07 15:10:41.796,RIOT-BLE-1,1205,,,,,,,-71,forest
2026-03-07 15:10:41.896,RIOT-BLE-1,1206,,,,,,,-76,forest
2026-03-07 15:10:42.046,RIOT-BLE-1,1207,,,,,,,-74,forest
2026-03-07 15:10:42.096,RIOT-BLE-1,1208,,,,,,,-74,forest
2026-03-07 15:10:42.246,RIOT-BLE-1,1209,,,,,,,-77,forest
2026-03-07 15:10:42.296,RIOT-BLE-1,1210,,,,,,,-76,forest
2026-03-07 15:10:42.396,RIOT-BLE-1,1211,,,,,,,-73,forest
2026-03-07 15:10:42.546,RIOT-BLE-1,1212,,,,,,,-75,forest
2026-03-07 15:10:42.596,RIOT-BLE-1,1213,,,,,,,-74,forest
2026-03-07 15:10:42.696,RIOT-BLE-1,1214,,,,,,,-73,forest
2026-03-07 15:10:42.896,RIOT-BLE-1,1215,,,,,,,-75,forest
2026-03-07 15:10:42.898,RIOT-BLE-1,1216,,,,,,,-75,forest
2026-03-07 15:10:43.046,RIOT-BLE-1,1217,,,,,,,-72,forest
2026-03-07 15:10:43.096,RIOT-BLE-1,1218,,,,,,,-76,forest
2026-03-07 15:10:43.196,RIOT-BLE-1,1219,,,,,,,-76,forest
2026-03-07 15:10:43.446,RIOT-BLE-1,1220,,,,,,,-73,forest
2026-03-07 15:10:43.448,RIOT-BLE-1,1221,,,,,,,-74,forest
2026-03-07 15:10:43.496,RIOT-BLE-1,1222,,,,,,,-71,forest
2026-03-07 15:10:43.596,RIOT-BLE-1,1223,,,,,,,-73,forest
2026-03-07 15:10:43.696,RIOT-BLE-1,1224,,,,,,,-75,forest
2026-03-07 15:10:43.796,RIOT-BLE-1,1225,,,,,,,-78,forest
2026-03-07 15:10:43.896,RIOT-BLE-1,1226,,,,,,,-75,forest
2026-03-07 15:10:43.996,RIOT-BLE-1,1227,,,,,,,-74,forest
2026-03-07 15:10:44.096,RIOT-BLE-1,1228,,,,,,,-77,forest
2026-03-07 15:10:44.196,RIOT-BLE-1,1229,,,,,,,-75,forest
2026-03-07 15:10:44.346,RIOT-BLE-1,1230,,,,,,,-73,forest
2026-03-07 15:10:44.396,RIOT-BLE-1,1231,,,,,,,-72,forest
2026-03-07 15:10:44.545,RIOT-BLE-1,1232,,,,,,,-70,forest
2026-03-07 15:10:44.596,RIOT-BLE-1,1233,,,,,,,-73,forest
2026-03-07 15:10:44.796,RIOT-BLE-1,1234,,,,,,,-71,forest
2026-03-07 15:10:44.798,RIOT-BLE-1,1235,,,,,,,-70,forest
2026-03-07 15:10:44.896,RIOT-BLE-1,1236,,,,,,,-81,forest
2026-03-07 15:10:44.996,RIOT-BLE-1,1237,,,,,,,-81,forest
2026-03-07 15:10:45.096,RIOT-BLE-1,1238,,,,,,,-72,forest
2026-03-07 15:10:45.246,RIOT-BLE-1,1239,,,,,,,-72,forest
2026-03-07 15:10:45.396,RIOT-BLE-1,1240,,,,,,,-71,forest
2026-03-07 15:10:45.398,RIOT-BLE-1,1241,,,,,,,-72,forest
2026-03-07 15:10:45.496,RIOT-BLE-1,1242,,,,,,,-77,forest
2026-03-07 15:10:45.596,RIOT-BLE-1,1243,,,,,,,-74,forest
2026-03-07 15:10:45.696,RIOT-BLE-1,1244,,,,,,,-72,forest
2026-03-07 15:10:45.846,RIOT-BLE-1,1245,,,,,,,-73,forest
2026-03-07 15:10:45.896,RIOT-BLE-1,1246,,,,,,,-74,forest
2026-03-07 15:10:45.996,RIOT-BLE-1,1247,,,,,,,-78,forest
2026-03-07 15:10:46.096,RIOT-BLE-1,1248,,,,,,,-74,forest
2026-03-07 15:10:46.246,RIOT-BLE-1,1249,,,,,,,-75,forest
2026-03-07 15:10:46.296,RIOT-BLE-1,1250,,,,,,,-75,forest
2026-03-07 15:10:46.396,RIOT-BLE-1,1251,,,,,,,-72,forest
2026-03-07 15:10:46.596,RIOT-BLE-1,1252,,,,,,,-70,forest
2026-03-07 15:10:46.598,RIOT-BLE-1,1253,,,,,,,-70,forest
2026-03-07 15:10:46.746,RIOT-BLE-1,1254,,,,,,,-78,forest
2026-03-07 15:10:46.796,RIOT-BLE-1,1255,,,,,,,-72,forest
2026-03-07 15:10:46.896,RIOT-BLE-1,1256,,,,,,,-73,forest
2026-03-07 15:10:46.996,RIOT-BLE-1,1257,,,,,,,-77,forest
2026-03-07 15:10:47.096,RIOT-BLE-1,1258,,,,,,,-71,forest
2026-03-07 15:10:47.196,RIOT-BLE-1,1259,,,,,,,-72,forest
2026-03-07 15:10:47.295,RIOT-BLE-1,1260,,,,,,,-75,forest
2026-03-07 15:10:47.396,RIOT-BLE-1,1261,,,,,,,-75,forest
2026-03-07 15:10:47.496,RIOT-BLE-1,1262,,,,,,,-71,forest
2026-03-07 15:10:47.646,RIOT-BLE-1,1263,,,,,,,-74,forest
2026-03-07 15:10:47.746,RIOT-BLE-1,1264,,,,,,,-71,forest
2026-03-07 15:10:47.796,RIOT-BLE-1,1265,,,,,,,-75,forest
2026-03-07 15:10:47.896,RIOT-BLE-1,1266,,,,,,,-74,forest
2026-03-07 15:10:47.996,RIOT-BLE-1,1267,,,,,,,-76,forest
2026-03-07 15:10:48.146,RIOT-BLE-1,1268,,,,,,,-73,forest
2026-03-07 15:10:48.345,RIOT-BLE-1,1269,,,,,,,-72,forest
2026-03-07 15:10:48.348,RIOT-BLE-1,1270,,,,,,,-72,forest
2026-03-07 15:10:48.396,RIOT-BLE-1,1271,,,,,,,-75,forest
2026-03-07 15:10:48.496,RIOT-BLE-1,1272,,,,,,,-71,forest
2026-03-07 15:10:48.596,RIOT-BLE-1,1273,,,,,,,-75,forest
2026-03-07 15:10:48.696,RIOT-BLE-1,1274,,,,,,,-72,forest
2026-03-07 15:10:48.796,RIOT-BLE-1,1275,,,,,,,-73,forest
2026-03-07 15:10:48.896,RIOT-BLE-1,1276,,,,,,,-73,forest
2026-03-07 15:10:48.996,RIOT-BLE-1,1277,,,,,,,-72,forest
2026-03-07 15:10:49.245,RIOT-BLE-1,1278,,,,,,,-75,forest
2026-03-07 15:10:49.248,RIOT-BLE-1,1279,,,,,,,-75,forest
2026-03-07 15:10:49.345,RIOT-BLE-1,1280,,,,,,,-72,forest
2026-03-07 15:10:49.445,RIOT-BLE-1,1281,,,,,,,-75,forest
2026-03-07 15:10:49.545,RIOT-BLE-1,1282,,,,,,,-71,forest
2026-03-07 15:10:49.596,RIOT-BLE-1,1283,,,,,,,-72,forest
2026-03-07 15:10:49.696,RIOT-BLE-1,1284,,,,,,,-73,forest
2026-03-07 15:10:49.796,RIOT-BLE-1,1285,,,,,,,-77,forest
2026-03-07 15:10:49.896,RIOT-BLE-1,1286,,,,,,,-74,forest
2026-03-07 15:10:50.046,RIOT-BLE-1,1287,,,,,,,-76,forest
2026-03-07 15:10:50.295,RIOT-BLE-1,1288,,,,,,,-74,forest
2026-03-07 15:10:50.298,RIOT-BLE-1,1289,,,,,,,-73,forest
2026-03-07 15:10:50.446,RIOT-BLE-1,1291,,,,,,,-73,forest
2026-03-07 15:10:50.546,RIOT-BLE-1,1292,,,,,,,-71,forest
2026-03-07 15:10:50.796,RIOT-BLE-1,1293,,,,,,,-77,forest
2026-03-07 15:10:50.845,RIOT-BLE-1,1294,,,,,,,-80,forest
2026-03-07 15:10:50.848,RIOT-BLE-1,1295,,,,,,,-74,forest
2026-03-07 15:10:50.945,RIOT-BLE-1,1296,,,,,,,-76,forest
2026-03-07 15:10:51.045,RIOT-BLE-1,1297,,,,,,,-71,forest
2026-03-07 15:10:51.196,RIOT-BLE-1,1298,,,,,,,-74,forest
2026-03-07 15:10:51.296,RIOT-BLE-1,1299,,,,,,,-77,forest
2026-03-07 15:10:51.345,RIOT-BLE-1,1300,,,,,,,-76,forest
2026-03-07 15:10:51.446,RIOT-BLE-1,1301,,,,,,,-82,forest
2026-03-07 15:10:51.596,RIOT-BLE-1,1302,,,,,,,-74,forest
2026-03-07 15:10:51.696,RIOT-BLE-1,1303,,,,,,,-71,forest
2026-03-07 15:10:51.795,RIOT-BLE-1,1304,,,,,,,-72,forest
2026-03-07 15:10:51.896,RIOT-BLE-1,1305,,,,,,,-79,forest
2026-03-07 15:10:51.996,RIOT-BLE-1,1306,,,,,,,-74,forest
2026-03-07 15:10:52.045,RIOT-BLE-1,1307,,,,,,,-71,forest
2026-03-07 15:10:52.245,RIOT-BLE-1,1308,,,,,,,-76,forest
2026-03-07 15:10:52.248,RIOT-BLE-1,1309,,,,,,,-76,forest
2026-03-07 15:10:52.345,RIOT-BLE-1,1310,,,,,,,-74,forest
2026-03-07 15:10:52.446,RIOT-BLE-1,1311,,,,,,,-74,forest
2026-03-07 15:10:52.546,RIOT-BLE-1,1312,,,,,,,-71,forest
2026-03-07 15:10:52.645,RIOT-BLE-1,1313,,,,,,,-72,forest
2026-03-07 15:10:52.746,RIOT-BLE-1,1314,,,,,,,-71,forest
2026-03-07 15:10:52.846,RIOT-BLE-1,1315,,,,,,,-73,forest
2026-03-07 15:10:52.946,RIOT-BLE-1,1316,,,,,,,-82,forest
2026-03-07 15:10:53.145,RIOT-BLE-1,1317,,,,,,,-80,forest
2026-03-07 15:10:53.148,RIOT-BLE-1,1318,,,,,,,-80,forest
2026-03-07 15:10:53.345,RIOT-BLE-1,1319,,,,,,,-74,forest
2026-03-07 15:10:53.348,RIOT-BLE-1,1320,,,,,,,-76,forest
2026-03-07 15:10:53.496,RIOT-BLE-1,1321,,,,,,,-76,forest
2026-03-07 15:10:53.646,RIOT-BLE-1,1322,,,,,,,-73,forest
2026-03-07 15:10:53.652,RIOT-BLE-1,1323,,,,,,,-73,forest
2026-03-07 15:10:53.745,RIOT-BLE-1,1324,,,,,,,-75,forest
2026-03-07 15:10:53.845,RIOT-BLE-1,1325,,,,,,,-74,forest
2026-03-07 15:10:54.045,RIOT-BLE-1,1326,,,,,,,-75,forest
2026-03-07 15:10:54.048,RIOT-BLE-1,1327,,,,,,,-74,forest
2026-03-07 15:10:54.196,RIOT-BLE-1,1328,,,,,,,-77,forest
2026-03-07 15:10:54.246,RIOT-BLE-1,1329,,,,,,,-78,forest
2026-03-07 15:10:54.345,RIOT-BLE-1,1330,,,,,,,-75,forest
2026-03-07 15:10:54.446,RIOT-BLE-1,1331,,,,,,,-80,forest
2026-03-07 15:10:54.545,RIOT-BLE-1,1332,,,,,,,-76,forest
2026-03-07 15:10:54.696,RIOT-BLE-1,1333,,,,,,,-71,forest
2026-03-07 15:10:54.746,RIOT-BLE-1,1334,,,,,,,-73,forest
2026-03-07 15:10:54.896,RIOT-BLE-1,1335,,,,,,,-71,forest
2026-03-07 15:10:54.946,RIOT-BLE-1,1336,,,,,,,-75,forest
2026-03-07 15:10:55.046,RIOT-BLE-1,1337,,,,,,,-79,forest
2026-03-07 15:10:55.146,RIOT-BLE-1,1338,,,,,,,-76,forest
2026-03-07 15:10:55.246,RIOT-BLE-1,1339,,,,,,,-74,forest
