ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi,environment
2026-03-06 16:58:41.555,RIOT-BLE-2,13440,,,,,,,-75,bridge
2026-03-06 16:58:41.705,RIOT-BLE-2,13441,,,,,,,-78,bridge
2026-03-06 16:58:41.755,RIOT-BLE-2,13442,,,,,,,-79,bridge
2026-03-06 16:58:41.906,RIOT-BLE-2,13443,,,,,,,-75,bridge
2026-03-06 16:58:41.955,RIOT-BLE-2,13444,,,,,,,-75,bridge
2026-03-06 16:58:42.055,RIOT-BLE-2,13445,,,,,,,-75,bridge
2026-03-06 16:58:42.205,RIOT-BLE-2,13446,,,,,,,-82,bridge
2026-03-06 16:58:42.255,RIOT-BLE-2,13447,,,,,,,-78,bridge
2026-03-06 16:58:42.405,RIOT-BLE-2,13448,,,,,,,-78,bridge
2026-03-06 16:58:42.505,RIOT-BLE-2,13449,,,,,,,-82,bridge
2026-03-06 16:58:42.555,RIOT-BLE-2,13450,,,,,,,-75,bridge
2026-03-06 16:58:42.655,RIOT-BLE-2,13451,,,,,,,-75,bridge
2026-03-06 16:58:42.755,RIOT-BLE-2,13452,,,,,,,-74,bridge
2026-03-06 16:58:42.905,RIOT-BLE-2,13453,,,,,,,-74,bridge
2026-03-06 16:58:43.005,RIOT-BLE-2,13454,,,,,,,-75,bridge
2026-03-06 16:58:43.105,RIOT-BLE-2,13455,,,,,,,-75,bridge
2026-03-06 16:58:43.205,RIOT-BLE-2,13456,,,,,,,-79,bridge
2026-03-06 16:58:43.255,RIOT-BLE-2,13457,,,,,,,-73,bridge
2026-03-06 16:58:43.406,RIOT-BLE-2,13458,,,,,,,-76,bridge
2026-03-06 16:58:43.555,RIOT-BLE-2,13459,,,,,,,-79,bridge
2026-03-06 16:58:43.557,RIOT-BLE-2,13460,,,,,,,-78,bridge
2026-03-06 16:58:43.655,RIOT-BLE-2,13461,,,,,,,-74,bridge
2026-03-06 16:58:43.755,RIOT-BLE-2,13462,,,,,,,-77,bridge
2026-03-06 16:58:43.856,RIOT-BLE-2,13463,,,,,,,-76,bridge
2026-03-06 16:58:44.005,RIOT-BLE-2,13464,,,,,,,-76,bridge
2026-03-06 16:58:44.055,RIOT-BLE-2,13465,,,,,,,-73,bridge
2026-03-06 16:58:44.155,RIOT-BLE-2,13466,,,,,,,-76,bridge
2026-03-06 16:58:44.305,RIOT-BLE-2,13467,,,,,,,-75,bridge
2026-03-06 16:58:44.405,RIOT-BLE-2,13468,,,,,,,-74,bridge
2026-03-06 16:58:44.455,RIOT-BLE-2,13469,,,,,,,-77,bridge
2026-03-06 16:58:44.605,RIOT-BLE-2,13470,,,,,,,-74,bridge
2026-03-06 16:58:44.705,RIOT-BLE-2,13471,,,,,,,-79,bridge
2026-03-06 16:58:44.755,RIOT-BLE-2,13472,,,,,,,-78,bridge
2026-03-06 16:58:44.855,RIOT-BLE-2,13473,,,,,,,-77,bridge
2026-03-06 16:58:44.955,RIOT-BLE-2,13474,,,,,,,-73,bridge
2026-03-06 16:58:45.055,RIOT-BLE-2,13475,,,,,,,-75,bridge
2026-03-06 16:58:45.155,RIOT-BLE-2,13476,,,,,,,-74,bridge
2026-03-06 16:58:45.255,RIOT-BLE-2,13477,,,,,,,-77,bridge
2026-03-06 16:58:45.355,RIOT-BLE-2,13478,,,,,,,-75,bridge
2026-03-06 16:58:45.456,RIOT-BLE-2,13479,,,,,,,-75,bridge
2026-03-06 16:58:45.555,RIOT-BLE-2,13480,,,,,,,-75,bridge
2026-03-06 16:58:45.655,RIOT-BLE-2,13481,,,,,,,-76,bridge
2026-03-06 16:58:45.755,RIOT-BLE-2,13482,,,,,,,-74,bridge
2026-03-06 16:58:45.855,RIOT-BLE-2,13483,,,,,,,-75,bridge
2026-03-06 16:58:45.955,RIOT-BLE-2,13484,,,,,,,-76,bridge
2026-03-06 16:58:46.105,RIOT-BLE-2,13485,,,,,,,-75,bridge
2026-03-06 16:58:46.255,RIOT-BLE-2,13486,,,,,,,-79,bridge
2026-03-06 16:58:46.355,RIOT-BLE-2,13487,,,,,,,-77,bridge
2026-03-06 16:58:46.357,RIOT-BLE-2,13488,,,,,,,-78,bridge
2026-03-06 16:58:47.005,RIOT-BLE-2,13489,,,,,,,-76,bridge
2026-03-06 16:58:47.008,RIOT-BLE-2,13490,,,,,,,-76,bridge
2026-03-06 16:58:47.055,RIOT-BLE-2,13495,,,,,,,-78,bridge
2026-03-06 16:58:47.255,RIOT-BLE-2,13496,,,,,,,-76,bridge
2026-03-06 16:58:47.455,RIOT-BLE-2,13497,,,,,,,-82,bridge
2026-03-06 16:58:47.655,RIOT-BLE-2,13498,,,,,,,-76,bridge
2026-03-06 16:58:47.658,RIOT-BLE-2,13500,,,,,,,-75,bridge
2026-03-06 16:58:47.955,RIOT-BLE-2,13502,,,,,,,-84,bridge
2026-03-06 16:58:48.006,RIOT-BLE-2,13503,,,,,,,-77,bridge
2026-03-06 16:58:48.055,RIOT-BLE-2,13505,,,,,,,-75,bridge
2026-03-06 16:58:48.156,RIOT-BLE-2,13506,,,,,,,-77,bridge
2026-03-06 16:58:48.355,RIOT-BLE-2,13507,,,,,,,-76,bridge
2026-03-06 16:58:48.358,RIOT-BLE-2,13508,,,,,,,-77,bridge
2026-03-06 16:58:48.505,RIOT-BLE-2,13509,,,,,,,-84,bridge
2026-03-06 16:58:48.755,RIOT-BLE-2,13510,,,,,,,-77,bridge
2026-03-06 16:58:48.758,RIOT-BLE-2,13511,,,,,,,-77,bridge
2026-03-06 16:58:48.855,RIOT-BLE-2,13513,,,,,,,-78,bridge
2026-03-06 16:58:48.956,RIOT-BLE-2,13514,,,,,,,-76,bridge
2026-03-06 16:58:49.255,RIOT-BLE-2,13515,,,,,,,-79,bridge
2026-03-06 16:58:49.258,RIOT-BLE-2,13516,,,,,,,-78,bridge
2026-03-06 16:58:49.355,RIOT-BLE-2,13518,,,,,,,-76,bridge
2026-03-06 16:58:49.456,RIOT-BLE-2,13519,,,,,,,-75,bridge
2026-03-06 16:58:49.556,RIOT-BLE-2,13520,,,,,,,-76,bridge
2026-03-06 16:58:49.706,RIOT-BLE-2,13521,,,,,,,-76,bridge
2026-03-06 16:58:49.755,RIOT-BLE-2,13522,,,,,,,-76,bridge
2026-03-06 16:58:49.856,RIOT-BLE-2,13523,,,,,,,-75,bridge
2026-03-06 16:58:50.006,RIOT-BLE-2,13524,,,,,,,-75,bridge
2026-03-06 16:58:50.055,RIOT-BLE-2,13525,,,,,,,-77,bridge
2026-03-06 16:58:50.206,RIOT-BLE-2,13526,,,,,,,-75,bridge
2026-03-06 16:58:50.305,RIOT-BLE-2,13527,,,,,,,-75,bridge
2026-03-06 16:58:50.355,RIOT-BLE-2,13528,,,,,,,-78,bridge
2026-03-06 16:58:50.506,RIOT-BLE-2,13529,,,,,,,-77,bridge
2026-03-06 16:58:50.605,RIOT-BLE-2,13530,,,,,,,-76,bridge
2026-03-06 16:58:50.706,RIOT-BLE-2,13531,,,,,,,-79,bridge
2026-03-06 16:58:50.756,RIOT-BLE-2,13532,,,,,,,-80,bridge
2026-03-06 16:58:50.856,RIOT-BLE-2,13533,,,,,,,-78,bridge
2026-03-06 16:58:51.105,RIOT-BLE-2,13534,,,,,,,-78,bridge
2026-03-06 16:58:51.108,RIOT-BLE-2,13535,,,,,,,-78,bridge
2026-03-06 16:58:51.206,RIOT-BLE-2,13536,,,,,,,-76,bridge
2026-03-06 16:58:51.306,RIOT-BLE-2,13537,,,,,,,-79,bridge
2026-03-06 16:58:51.455,RIOT-BLE-2,13538,,,,,,,-78,bridge
2026-03-06 16:58:51.458,RIOT-BLE-2,13539,,,,,,,-77,bridge
2026-03-06 16:58:51.756,RIOT-BLE-2,13540,,,,,,,-82,bridge
2026-03-06 16:58:51.759,RIOT-BLE-2,13541,,,,,,,-80,bridge
2026-03-06 16:58:52.156,RIOT-BLE-2,13543,,,,,,,-81,bridge
2026-03-06 16:58:52.256,RIOT-BLE-2,13544,,,,,,,-76,bridge
2026-03-06 16:58:52.258,RIOT-BLE-2,13547,,,,,,,-76,bridge
2026-03-06 16:58:52.506,RIOT-BLE-2,13548,,,,,,,-73,bridge
2026-03-06 16:58:52.508,RIOT-BLE-2,13549,,,,,,,-73,bridge
2026-03-06 16:58:52.555,RIOT-BLE-2,13550,,,,,,,-72,bridge
2026-03-06 16:58:52.955,RIOT-BLE-2,13551,,,,,,,-77,bridge
2026-03-06 16:58:52.958,RIOT-BLE-2,13552,,,,,,,-76,bridge
2026-03-06 16:58:53.256,RIOT-BLE-2,13554,,,,,,,-73,bridge
2026-03-06 16:58:53.258,RIOT-BLE-2,13555,,,,,,,-73,bridge
2026-03-06 16:58:53.606,RIOT-BLE-2,13557,,,,,,,-75,bridge
2026-03-06 16:58:53.608,RIOT-BLE-2,13558,,,,,,,-76,bridge
2026-03-06 16:58:54.506,RIOT-BLE-2,13561,,,,,,,-79,bridge
2026-03-06 16:58:54.508,RIOT-BLE-2,13562,,,,,,,-79,bridge
2026-03-06 16:58:54.656,RIOT-BLE-2,13570,,,,,,,-74,bridge
2026-03-06 16:58:55.106,RIOT-BLE-2,13571,,,,,,,-77,bridge
2026-03-06 16:58:55.256,RIOT-BLE-2,13573,,,,,,,-81,bridge
2026-03-06 16:58:55.306,RIOT-BLE-2,13576,,,,,,,-73,bridge
2026-03-06 16:58:55.308,RIOT-BLE-2,13577,,,,,,,-75,bridge
2026-03-06 16:58:55.406,RIOT-BLE-2,13578,,,,,,,-76,bridge
2026-03-06 16:58:55.506,RIOT-BLE-2,13579,,,,,,,-77,bridge
2026-03-06 16:58:56.156,RIOT-BLE-2,13580,,,,,,,-77,bridge
2026-03-06 16:58:56.158,RIOT-BLE-2,13581,,,,,,,-76,bridge
2026-03-06 16:58:56.206,RIOT-BLE-2,13586,,,,,,,-77,bridge
2026-03-06 16:58:56.806,RIOT-BLE-2,13587,,,,,,,-82,bridge
2026-03-06 16:58:57.106,RIOT-BLE-2,13588,,,,,,,-76,bridge
2026-03-06 16:58:57.108,RIOT-BLE-2,13593,,,,,,,-76,bridge
2026-03-06 16:58:57.156,RIOT-BLE-2,13595,,,,,,,-77,bridge
2026-03-06 16:58:57.306,RIOT-BLE-2,13596,,,,,,,-77,bridge
2026-03-06 16:58:57.606,RIOT-BLE-2,13597,,,,,,,-77,bridge
2026-03-06 16:58:57.608,RIOT-BLE-2,13598,,,,,,,-77,bridge
2026-03-06 16:58:57.806,RIOT-BLE-2,13600,,,,,,,-78,bridge
2026-03-06 16:58:57.808,RIOT-BLE-2,13601,,,,,,,-79,bridge
2026-03-06 16:58:57.956,RIOT-BLE-2,13602,,,,,,,-77,bridge
2026-03-06 16:58:57.958,RIOT-BLE-2,13603,,,,,,,-76,bridge
2026-03-06 16:58:58.106,RIOT-BLE-2,13604,,,,,,,-76,bridge
2026-03-06 16:58:58.456,RIOT-BLE-2,13605,,,,,,,-80,bridge
2026-03-06 16:58:58.458,RIOT-BLE-2,13606,,,,,,,-78,bridge
2026-03-06 16:58:58.606,RIOT-BLE-2,13609,,,,,,,-78,bridge
2026-03-06 16:58:58.806,RIOT-BLE-2,13610,,,,,,,-80,bridge
2026-03-06 16:58:58.808,RIOT-BLE-2,13611,,,,,,,-79,bridge
2026-03-06 16:58:58.956,RIOT-BLE-2,13612,,,,,,,-78,bridge
2026-03-06 16:58:58.959,RIOT-BLE-2,13613,,,,,,,-77,bridge
2026-03-06 16:58:59.406,RIOT-BLE-2,13614,,,,,,,-73,bridge
2026-03-06 16:58:59.409,RIOT-BLE-2,13615,,,,,,,-73,bridge
2026-03-06 16:58:59.456,RIOT-BLE-2,13618,,,,,,,-74,bridge
2026-03-06 16:58:59.556,RIOT-BLE-2,13619,,,,,,,-75,bridge
2026-03-06 16:58:59.656,RIOT-BLE-2,13620,,,,,,,-74,bridge
2026-03-06 16:58:59.856,RIOT-BLE-2,13621,,,,,,,-75,bridge
2026-03-06 16:58:59.858,RIOT-BLE-2,13622,,,,,,,-75,bridge
2026-03-06 16:58:59.957,RIOT-BLE-2,13623,,,,,,,-77,bridge
2026-03-06 16:59:00.307,RIOT-BLE-2,13624,,,,,,,-74,bridge
2026-03-06 16:59:00.309,RIOT-BLE-2,13625,,,,,,,-74,bridge
2026-03-06 16:59:00.356,RIOT-BLE-2,13627,,,,,,,-76,bridge
2026-03-06 16:59:00.556,RIOT-BLE-2,13628,,,,,,,-76,bridge
2026-03-06 16:59:00.558,RIOT-BLE-2,13629,,,,,,,-76,bridge
2026-03-06 16:59:00.706,RIOT-BLE-2,13630,,,,,,,-73,bridge
2026-03-06 16:59:00.906,RIOT-BLE-2,13631,,,,,,,-76,bridge
2026-03-06 16:59:00.908,RIOT-BLE-2,13632,,,,,,,-75,bridge
2026-03-06 16:59:01.206,RIOT-BLE-2,13633,,,,,,,-76,bridge
2026-03-06 16:59:01.209,RIOT-BLE-2,13634,,,,,,,-76,bridge
2026-03-06 16:59:01.306,RIOT-BLE-2,13636,,,,,,,-77,bridge
2026-03-06 16:59:01.456,RIOT-BLE-2,13637,,,,,,,-73,bridge
2026-03-06 16:59:01.458,RIOT-BLE-2,13638,,,,,,,-74,bridge
2026-03-06 16:59:01.606,RIOT-BLE-2,13639,,,,,,,-76,bridge
2026-03-06 16:59:01.656,RIOT-BLE-2,13640,,,,,,,-76,bridge
2026-03-06 16:59:01.906,RIOT-BLE-2,13641,,,,,,,-74,bridge
2026-03-06 16:59:01.909,RIOT-BLE-2,13642,,,,,,,-75,bridge
2026-03-06 16:59:02.106,RIOT-BLE-2,13643,,,,,,,-75,bridge
2026-03-06 16:59:02.109,RIOT-BLE-2,13644,,,,,,,-75,bridge
2026-03-06 16:59:02.356,RIOT-BLE-2,13645,,,,,,,-77,bridge
2026-03-06 16:59:02.456,RIOT-BLE-2,13646,,,,,,,-78,bridge
2026-03-06 16:59:02.459,RIOT-BLE-2,13648,,,,,,,-77,bridge
2026-03-06 16:59:02.656,RIOT-BLE-2,13649,,,,,,,-80,bridge
2026-03-06 16:59:02.806,RIOT-BLE-2,13650,,,,,,,-79,bridge
2026-03-06 16:59:03.106,RIOT-BLE-2,13651,,,,,,,-81,bridge
2026-03-06 16:59:03.206,RIOT-BLE-2,13652,,,,,,,-77,bridge
2026-03-06 16:59:03.209,RIOT-BLE-2,13655,,,,,,,-76,bridge
2026-03-06 16:59:03.406,RIOT-BLE-2,13656,,,,,,,-76,bridge
2026-03-06 16:59:03.409,RIOT-BLE-2,13657,,,,,,,-76,bridge
2026-03-06 16:59:03.456,RIOT-BLE-2,13658,,,,,,,-76,bridge
2026-03-06 16:59:03.606,RIOT-BLE-2,13659,,,,,,,-73,bridge
2026-03-06 16:59:03.706,RIOT-BLE-2,13660,,,,,,,-78,bridge
2026-03-06 16:59:03.756,RIOT-BLE-2,13661,,,,,,,-79,bridge
2026-03-06 16:59:03.956,RIOT-BLE-2,13662,,,,,,,-75,bridge
2026-03-06 16:59:03.959,RIOT-BLE-2,13663,,,,,,,-76,bridge
2026-03-06 16:59:04.056,RIOT-BLE-2,13664,,,,,,,-83,bridge
2026-03-06 16:59:04.206,RIOT-BLE-2,13665,,,,,,,-78,bridge
2026-03-06 16:59:04.306,RIOT-BLE-2,13666,,,,,,,-75,bridge
2026-03-06 16:59:04.357,RIOT-BLE-2,13667,,,,,,,-77,bridge
2026-03-06 16:59:04.606,RIOT-BLE-2,13668,,,,,,,-80,bridge
2026-03-06 16:59:04.856,RIOT-BLE-2,13669,,,,,,,-75,bridge
2026-03-06 16:59:05.057,RIOT-BLE-2,13670,,,,,,,-73,bridge
2026-03-06 16:59:05.059,RIOT-BLE-2,13673,,,,,,,-74,bridge
2026-03-06 16:59:05.857,RIOT-BLE-2,13675,,,,,,,-73,bridge
2026-03-06 16:59:05.859,RIOT-BLE-2,13676,,,,,,,-73,bridge
2026-03-06 16:59:06.007,RIOT-BLE-2,13683,,,,,,,-78,bridge
2026-03-06 16:59:06.056,RIOT-BLE-2,13684,,,,,,,-80,bridge
2026-03-06 16:59:06.157,RIOT-BLE-2,13685,,,,,,,-75,bridge
2026-03-06 16:59:06.257,RIOT-BLE-2,13686,,,,,,,-80,bridge
2026-03-06 16:59:06.407,RIOT-BLE-2,13687,,,,,,,-81,bridge
2026-03-06 16:59:06.457,RIOT-BLE-2,13688,,,,,,,-75,bridge
2026-03-06 16:59:06.556,RIOT-BLE-2,13689,,,,,,,-79,bridge
2026-03-06 16:59:06.707,RIOT-BLE-2,13690,,,,,,,-72,bridge
2026-03-06 16:59:06.807,RIOT-BLE-2,13691,,,,,,,-72,bridge
2026-03-06 16:59:07.007,RIOT-BLE-2,13692,,,,,,,-75,bridge
2026-03-06 16:59:07.009,RIOT-BLE-2,13693,,,,,,,-76,bridge
2026-03-06 16:59:07.157,RIOT-BLE-2,13694,,,,,,,-81,bridge
2026-03-06 16:59:07.257,RIOT-BLE-2,13695,,,,,,,-77,bridge
2026-03-06 16:59:07.307,RIOT-BLE-2,13696,,,,,,,-72,bridge
2026-03-06 16:59:07.407,RIOT-BLE-2,13697,,,,,,,-76,bridge
2026-03-06 16:59:07.507,RIOT-BLE-2,13698,,,,,,,-81,bridge
2026-03-06 16:59:07.707,RIOT-BLE-2,13699,,,,,,,-73,bridge
2026-03-06 16:59:07.709,RIOT-BLE-2,13700,,,,,,,-74,bridge
2026-03-06 16:59:08.107,RIOT-BLE-2,13701,,,,,,,-75,bridge
2026-03-06 16:59:08.109,RIOT-BLE-2,13702,,,,,,,-76,bridge
2026-03-06 16:59:08.207,RIOT-BLE-2,13705,,,,,,,-75,bridge
2026-03-06 16:59:08.357,RIOT-BLE-2,13706,,,,,,,-75,bridge
2026-03-06 16:59:08.457,RIOT-BLE-2,13707,,,,,,,-79,bridge
2026-03-06 16:59:08.507,RIOT-BLE-2,13708,,,,,,,-75,bridge
2026-03-06 16:59:08.607,RIOT-BLE-2,13709,,,,,,,-77,bridge
2026-03-06 16:59:08.757,RIOT-BLE-2,13710,,,,,,,-72,bridge
2026-03-06 16:59:08.807,RIOT-BLE-2,13711,,,,,,,-75,bridge
2026-03-06 16:59:09.007,RIOT-BLE-2,13712,,,,,,,-74,bridge
2026-03-06 16:59:09.009,RIOT-BLE-2,13713,,,,,,,-74,bridge
2026-03-06 16:59:09.207,RIOT-BLE-2,13714,,,,,,,-72,bridge
2026-03-06 16:59:09.209,RIOT-BLE-2,13715,,,,,,,-73,bridge
2026-03-06 16:59:09.307,RIOT-BLE-2,13716,,,,,,,-79,bridge
2026-03-06 16:59:09.657,RIOT-BLE-2,13717,,,,,,,-77,bridge
2026-03-06 16:59:09.659,RIOT-BLE-2,13718,,,,,,,-75,bridge
2026-03-06 16:59:09.707,RIOT-BLE-2,13720,,,,,,,-77,bridge
2026-03-06 16:59:09.957,RIOT-BLE-2,13721,,,,,,,-77,bridge
2026-03-06 16:59:09.959,RIOT-BLE-2,13722,,,,,,,-79,bridge
2026-03-06 16:59:10.007,RIOT-BLE-2,13723,,,,,,,-78,bridge
2026-03-06 16:59:10.107,RIOT-BLE-2,13724,,,,,,,-78,bridge
2026-03-06 16:59:10.207,RIOT-BLE-2,13725,,,,,,,-76,bridge
2026-03-06 16:59:10.357,RIOT-BLE-2,13726,,,,,,,-75,bridge
2026-03-06 16:59:10.607,RIOT-BLE-2,13727,,,,,,,-76,bridge
2026-03-06 16:59:10.609,RIOT-BLE-2,13728,,,,,,,-75,bridge
2026-03-06 16:59:10.758,RIOT-BLE-2,13730,,,,,,,-77,bridge
2026-03-06 16:59:10.807,RIOT-BLE-2,13731,,,,,,,-75,bridge
2026-03-06 16:59:10.907,RIOT-BLE-2,13732,,,,,,,-75,bridge
2026-03-06 16:59:11.007,RIOT-BLE-2,13733,,,,,,,-79,bridge
2026-03-06 16:59:11.457,RIOT-BLE-2,13734,,,,,,,-78,bridge
2026-03-06 16:59:11.557,RIOT-BLE-2,13735,,,,,,,-76,bridge
2026-03-06 16:59:11.559,RIOT-BLE-2,13738,,,,,,,-75,bridge
2026-03-06 16:59:11.657,RIOT-BLE-2,13739,,,,,,,-73,bridge
2026-03-06 16:59:11.757,RIOT-BLE-2,13740,,,,,,,-75,bridge
2026-03-06 16:59:12.357,RIOT-BLE-2,13741,,,,,,,-72,bridge
2026-03-06 16:59:12.359,RIOT-BLE-2,13742,,,,,,,-73,bridge
2026-03-06 16:59:12.457,RIOT-BLE-2,13747,,,,,,,-79,bridge
2026-03-06 16:59:12.507,RIOT-BLE-2,13748,,,,,,,-76,bridge
2026-03-06 16:59:12.808,RIOT-BLE-2,13749,,,,,,,-79,bridge
2026-03-06 16:59:12.810,RIOT-BLE-2,13750,,,,,,,-79,bridge
2026-03-06 16:59:13.057,RIOT-BLE-2,13752,,,,,,,-72,bridge
2026-03-06 16:59:13.060,RIOT-BLE-2,13753,,,,,,,-72,bridge
2026-03-06 16:59:13.107,RIOT-BLE-2,13754,,,,,,,-75,bridge
2026-03-06 16:59:13.257,RIOT-BLE-2,13755,,,,,,,-71,bridge
2026-03-06 16:59:13.507,RIOT-BLE-2,13756,,,,,,,-76,bridge
2026-03-06 16:59:13.557,RIOT-BLE-2,13757,,,,,,,-76,bridge
2026-03-06 16:59:13.607,RIOT-BLE-2,13759,,,,,,,-74,bridge
2026-03-06 16:59:13.757,RIOT-BLE-2,13760,,,,,,,-75,bridge
2026-03-06 16:59:13.907,RIOT-BLE-2,13761,,,,,,,-77,bridge
2026-03-06 16:59:13.909,RIOT-BLE-2,13762,,,,,,,-77,bridge
2026-03-06 16:59:14.008,RIOT-BLE-2,13763,,,,,,,-80,bridge
2026-03-06 16:59:14.257,RIOT-BLE-2,13764,,,,,,,-77,bridge
2026-03-06 16:59:14.259,RIOT-BLE-2,13765,,,,,,,-78,bridge
2026-03-06 16:59:14.307,RIOT-BLE-2,13766,,,,,,,-79,bridge
2026-03-06 16:59:14.407,RIOT-BLE-2,13767,,,,,,,-76,bridge
2026-03-06 16:59:14.557,RIOT-BLE-2,13768,,,,,,,-76,bridge
2026-03-06 16:59:14.657,RIOT-BLE-2,13769,,,,,,,-76,bridge
2026-03-06 16:59:14.707,RIOT-BLE-2,13770,,,,,,,-78,bridge
2026-03-06 16:59:14.858,RIOT-BLE-2,13771,,,,,,,-76,bridge
2026-03-06 16:59:14.907,RIOT-BLE-2,13772,,,,,,,-73,bridge
2026-03-06 16:59:15.158,RIOT-BLE-2,13773,,,,,,,-78,bridge
2026-03-06 16:59:15.160,RIOT-BLE-2,13774,,,,,,,-77,bridge
2026-03-06 16:59:15.207,RIOT-BLE-2,13775,,,,,,,-75,bridge
2026-03-06 16:59:15.308,RIOT-BLE-2,13776,,,,,,,-74,bridge
2026-03-06 16:59:15.407,RIOT-BLE-2,13777,,,,,,,-78,bridge
2026-03-06 16:59:15.707,RIOT-BLE-2,13778,,,,,,,-78,bridge
2026-03-06 16:59:15.907,RIOT-BLE-2,13779,,,,,,,-74,bridge
2026-03-06 16:59:15.910,RIOT-BLE-2,13781,,,,,,,-74,bridge
2026-03-06 16:59:16.008,RIOT-BLE-2,13783,,,,,,,-75,bridge
2026-03-06 16:59:16.358,RIOT-BLE-2,13784,,,,,,,-78,bridge
2026-03-06 16:59:16.360,RIOT-BLE-2,13785,,,,,,,-78,bridge
2026-03-06 16:59:16.607,RIOT-BLE-2,13787,,,,,,,-75,bridge
2026-03-06 16:59:16.610,RIOT-BLE-2,13788,,,,,,,-74,bridge
2026-03-06 16:59:16.708,RIOT-BLE-2,13790,,,,,,,-76,bridge
2026-03-06 16:59:16.808,RIOT-BLE-2,13791,,,,,,,-76,bridge
2026-03-06 16:59:17.108,RIOT-BLE-2,13792,,,,,,,-76,bridge
2026-03-06 16:59:17.110,RIOT-BLE-2,13793,,,,,,,-76,bridge
2026-03-06 16:59:17.208,RIOT-BLE-2,13795,,,,,,,-75,bridge
2026-03-06 16:59:17.508,RIOT-BLE-2,13796,,,,,,,-74,bridge
2026-03-06 16:59:17.511,RIOT-BLE-2,13797,,,,,,,-74,bridge
2026-03-06 16:59:17.758,RIOT-BLE-2,13799,,,,,,,-76,bridge
2026-03-06 16:59:17.760,RIOT-BLE-2,13800,,,,,,,-77,bridge
2026-03-06 16:59:17.858,RIOT-BLE-2,13801,,,,,,,-73,bridge
2026-03-06 16:59:18.057,RIOT-BLE-2,13802,,,,,,,-79,bridge
2026-03-06 16:59:18.060,RIOT-BLE-2,13803,,,,,,,-80,bridge
2026-03-06 16:59:18.108,RIOT-BLE-2,13804,,,,,,,-80,bridge
2026-03-06 16:59:18.208,RIOT-BLE-2,13805,,,,,,,-76,bridge
2026-03-06 16:59:18.308,RIOT-BLE-2,13806,,,,,,,-80,bridge
2026-03-06 16:59:18.458,RIOT-BLE-2,13807,,,,,,,-78,bridge
2026-03-06 16:59:18.608,RIOT-BLE-2,13808,,,,,,,-78,bridge
2026-03-06 16:59:18.610,RIOT-BLE-2,13809,,,,,,,-79,bridge
2026-03-06 16:59:18.808,RIOT-BLE-2,13810,,,,,,,-78,bridge
2026-03-06 16:59:19.057,RIOT-BLE-2,13811,,,,,,,-80,bridge
2026-03-06 16:59:19.060,RIOT-BLE-2,13812,,,,,,,-80,bridge
2026-03-06 16:59:19.158,RIOT-BLE-2,13814,,,,,,,-77,bridge
2026-03-06 16:59:19.308,RIOT-BLE-2,13815,,,,,,,-71,bridge
2026-03-06 16:59:19.358,RIOT-BLE-2,13816,,,,,,,-71,bridge
2026-03-06 16:59:19.458,RIOT-BLE-2,13817,,,,,,,-76,bridge
2026-03-06 16:59:19.758,RIOT-BLE-2,13818,,,,,,,-75,bridge
2026-03-06 16:59:19.760,RIOT-BLE-2,13819,,,,,,,-75,bridge
2026-03-06 16:59:19.858,RIOT-BLE-2,13821,,,,,,,-77,bridge
2026-03-06 16:59:19.958,RIOT-BLE-2,13822,,,,,,,-74,bridge
2026-03-06 16:59:20.158,RIOT-BLE-2,13823,,,,,,,-74,bridge
2026-03-06 16:59:20.160,RIOT-BLE-2,13824,,,,,,,-75,bridge
2026-03-06 16:59:20.258,RIOT-BLE-2,13825,,,,,,,-74,bridge
2026-03-06 16:59:20.358,RIOT-BLE-2,13826,,,,,,,-73,bridge
2026-03-06 16:59:20.458,RIOT-BLE-2,13827,,,,,,,-80,bridge
2026-03-06 16:59:20.708,RIOT-BLE-2,13828,,,,,,,-79,bridge
2026-03-06 16:59:20.711,RIOT-BLE-2,13829,,,,,,,-79,bridge
2026-03-06 16:59:20.758,RIOT-BLE-2,13830,,,,,,,-72,bridge
2026-03-06 16:59:21.007,RIOT-BLE-2,13831,,,,,,,-77,bridge
2026-03-06 16:59:21.010,RIOT-BLE-2,13832,,,,,,,-77,bridge
2026-03-06 16:59:21.107,RIOT-BLE-2,13833,,,,,,,-77,bridge
2026-03-06 16:59:21.258,RIOT-BLE-2,13834,,,,,,,-77,bridge
2026-03-06 16:59:21.260,RIOT-BLE-2,13835,,,,,,,-77,bridge
2026-03-06 16:59:21.458,RIOT-BLE-2,13836,,,,,,,-82,bridge
2026-03-06 16:59:21.608,RIOT-BLE-2,13837,,,,,,,-72,bridge
2026-03-06 16:59:21.610,RIOT-BLE-2,13838,,,,,,,-73,bridge
2026-03-06 16:59:21.958,RIOT-BLE-2,13839,,,,,,,-74,bridge
2026-03-06 16:59:21.961,RIOT-BLE-2,13840,,,,,,,-74,bridge
2026-03-06 16:59:22.108,RIOT-BLE-2,13843,,,,,,,-76,bridge
2026-03-06 16:59:22.208,RIOT-BLE-2,13844,,,,,,,-74,bridge
2026-03-06 16:59:22.258,RIOT-BLE-2,13845,,,,,,,-80,bridge
2026-03-06 16:59:22.409,RIOT-BLE-2,13846,,,,,,,-76,bridge
2026-03-06 16:59:22.508,RIOT-BLE-2,13847,,,,,,,-72,bridge
